Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1005-26-1|n/a,n/a|1|94|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|79 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-2|n/a,n/a|1|94|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|79 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-3|n/a,n/a|1|94|Cm-244 (?chemical form)|0.39|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 0.037-0.74 kBq/kg|66 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-4|n/a,n/a|1|94|Cm-244 (?chemical form)|0.39|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 0.037-0.74 kBq/kg|120 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-5|n/a,n/a|1|94|Cm-244 (?chemical form)|1.3|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 0.74-1.85 kBq/kg|134 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-6|n/a,n/a|1|94|Cm-244 (?chemical form)|1.3|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 0.74-1.85 kBq/kg|120 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-7|n/a,n/a|1|94|Cm-244 (?chemical form)|3.7|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 1.85-5.55 kBq/kg|102 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-8|n/a,n/a|1|94|Cm-244 (?chemical form)|3.7|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 1.85-5.55 kBq/kg|74 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-9|n/a,n/a|1|94|Cm-244 (?chemical form)|11.1|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 5.5-16.65 kBq/kg|65 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-10|n/a,n/a|1|94|Cm-244 (?chemical form)|11.1|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 5.5-16.65 kBq/kg|62 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-11|n/a,n/a|1|94|Cm-244 (?chemical form)|36|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 16.65-55.5 kBq/kg|80 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-12|n/a,n/a|1|94|Cm-244 (?chemical form)|36|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 16.65-55.5 kBq/kg|74 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-13|n/a,n/a|1|94|Cm-244 (?chemical form)|92|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 55.5-129.5 kBq/kg|34 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-14|n/a,n/a|1|94|Cm-244 (?chemical form)|92|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 55.5-129.5 kBq/kg|46 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-15|n/a,n/a|1|94|Cm-244 (?chemical form)|380|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 129.5-629 kBq/kg|70 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
1005-26-16|n/a,n/a|1|94|Cm-244 (?chemical form)|380|kilobecquerels initial or established lung burden|Inhalation|Initial lung burden 129.5-629 kBq/kg|58 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan survival pattern and histopathology|No information on individuals available for this study
