Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-7-1|Ce4Cli-Gy 3,INII2AB/1 6/71|1|92|Ce-144 chloride|11|kilobecquerels|Inhalation|3 Gy inhaled pH 5|3 (3 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-1-1|1|582|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-1|Ce4Cli-Gy 3,INII2AB/1 6/71|1|92|Ce-144 chloride|11|kilobecquerels|Inhalation|3 Gy inhaled pH 5|3 (3 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-1-2|1|724|Other deterministic changes|Whole body|n/a|
2-7-1|Ce4Cli-Gy 3,INII2AB/1 6/71|1|92|Ce-144 chloride|11|kilobecquerels|Inhalation|3 Gy inhaled pH 5|3 (3 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-1-3|1|914|Other deterministic changes|Lower respiratory system|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-1|2|621|Other deterministic changes|Whole body|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-2|2|621|Other deterministic changes|Whole body|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-3|2|621|Other deterministic changes|Whole body|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-4|2|621|Other deterministic changes|Whole body|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-5|2|628|Other deterministic changes|Whole body|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-6|2|677|Hyperplastic changes|Lower respiratory system|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-7|2|693|Other deterministic changes|Lower respiratory system|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-8|2|694|Neoplasia benign|Lower respiratory system|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-9|2|706|Neoplasia benign|Lower respiratory system|n/a|
2-7-2|Ce4Cli-Gy 11,INII2AB/2 1/72|1|92|Ce-144 chloride|40|kilobecquerels|Inhalation|11 Gy inhaled pH 5|10 (10 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-2-10|2|758|Other deterministic changes|Lower respiratory system|n/a|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-1|3|327|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-2|3|343|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 213 - acute inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-3|3|431|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-4|3|442|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-5|3|459|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 213 - acute inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-6|3|470|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-7|3|470|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-8|3|579|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-9|3|592|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-10|3|641|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-11|3|679|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-3|Ce4Cli-Gy 16,INII2AB/11 5/74|1|92|Ce-144 chloride|59|kilobecquerels|Inhalation|16 Gy inhaled pH 5|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-3-12|3|752|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-1|4|206|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 213 - acute inflammation|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-2|4|352|Other deterministic changes|Whole body|n/a|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-3|4|379|Other deterministic changes|Other local manifestations and miscellaneus|n/a|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-4|4|389|Other deterministic changes|Lower respiratory system|n/a|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-5|4|410|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-7-4|Ce4Cli-Gy 22.5,INII2AB/9+10 5/74|1|92|Ce-144 chloride|83|kilobecquerels|Inhalation|22.5 Gy inhaled pH 5|23 (23 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-7-4-6|4|423|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 213 - acute inflammation|
