Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
11-3-1|XRh-Gy 0,n/a|1|900|none (controls)|0|unit code not relevant|not applicable or not supplied|1st series|21 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-2|XRh-Gy 0,n/a|1|900|none (controls)|0|unit code not relevant|not applicable or not supplied|2nd series|3 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-3|XRh-Gy 0,n/a|1|900|none (controls)|0|unit code not relevant|not applicable or not supplied|3rd series|3 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-4|XRh-Gy 4/9,n/a|1|900|X-rays whole body|6.5|grays|External exposure|300 KeV single|20 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-4|XRh-Gy 4/9,n/a|2|900|autologous Bone marrow transplant||unit code not relevant|not applicable or not supplied|long-term survivors from 13 untreated and 3 from 21 autolog.BMT transpl.|20 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-5|XRhB-Gy 8.5,n/a|1|900|X-rays whole body|8.5|grays|External exposure|300 KeV single, one fract.|7 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-5|XRhB-Gy 8.5,n/a|2|900|allogenic Bone marrow transplant||unit code not relevant|not applicable or not supplied|BMT|7 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-6|XRhG-Gy 4,n/a|1|900|X-rays whole body|4|grays|External exposure|300 KeV single|2 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-6|XRhG-Gy 4,n/a|2|900|colony stimulat. factor||unit code not relevant|not applicable or not supplied|granuloc.stimul.factor|2 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-7|XRh-Gy 5,n/a|1|900|X-rays whole body|5|grays|External exposure|300 KeV single|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-7|XRh-Gy 5,n/a|2|900|colony stimulat. factor||unit code not relevant|not applicable or not supplied|4 untreated, 3 IL3, 2 granuloc.stimul.factor, 2 human granuloc.stimul.factor|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-7|XRh-Gy 5,n/a|3|900|interleukine 3||unit code not relevant|not applicable or not supplied|n/a|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-8|XRh-Gy 5,n/a|1|900|X-rays whole body|5|grays|External exposure|300 KeV single|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-8|XRh-Gy 5,n/a|2|900|colony stimulat. factor||unit code not relevant|not applicable or not supplied|4 untreated, 2 IL3, 4 granuloc.stimul.factor|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-8|XRh-Gy 5,n/a|3|900|interleukine 3||unit code not relevant|not applicable or not supplied|n/a|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-9|XRhB-Gy 8,n/a|1|900|X-rays whole body|8|grays|External exposure|300 KeV single|1 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-9|XRhB-Gy 8,n/a|2|900|autologous Bone marrow transplant||unit code not relevant|not applicable or not supplied|bone marrow transpl.|1 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-10|XRhB-Gy 8.5,n/a|1|900|X-rays whole body|8.5|grays|External exposure|300 KeV single|1 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-10|XRhB-Gy 8.5,n/a|2|900|autologous Bone marrow transplant||unit code not relevant|not applicable or not supplied|bone marrow transpl.|1 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-11|XfRhB-Gy 10,n/a|1|900|X-rays whole body|10|grays|External exposure|300 KeV 2 fract. 24h interval|5 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-11|XfRhB-Gy 10,n/a|2|900|autologous Bone marrow transplant||unit code not relevant|not applicable or not supplied|1 autolog. bone marrow transpl., 4 autolog.bone marrow transpl. with IL3 gene transfer|5 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-11|XfRhB-Gy 10,n/a|3|900|Interleukine 3 gene transfer||unit code not relevant|not applicable or not supplied|n/a|5 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
