Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-1|1|43|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-2|1|53|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-3|1|68|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-4|1|71|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-5|1|78|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-6|1|82|Other deterministic changes|Other local manifestations and miscellaneus|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-7|1|105|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-8|1|150|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-9|1|151|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-10|1|165|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-11|1|171|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-12|1|186|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-13|1|195|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-14|1|195|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-15|1|203|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-16|1|220|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-17|1|224|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-18|1|228|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-19|1|243|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-20|1|249|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-21|1|256|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-22|1|267|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-23|1|276|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-24|1|276|Other deterministic changes|Lower respiratory system|n/a|
9-6-1|XC-Gy 0,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|controls|473 (473 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study macro/microscopic pathology|9-6-1-25|1|277|Other deterministic changes|Lower respiratory system|n/a|
