Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-616|1|1807|Inflammation, chronic,Inflammation, chronic,Hyperplasia,|Urinary bladder,Gastric fundus,Parasternal lymph node,|LYMPHOID,|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-620|1|1751|n/a|n/a|n/a|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-630|1|1377|Inflammation, chronic,|Thyroid gland,|NOT SPECIFIED,|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-646|1|2857|n/a|n/a|n/a|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-647|1|1719|Inflammation, chronic,|Thyroid gland,|LYMPHOCYTIC,|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-648|1|1737|n/a|n/a|n/a|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-651|1|1760|Inflammation,Inflammation,Inflammation, chronic,|Urinary bladder,Prostate,Thyroid gland,|LYMPHOCYTIC,|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-658|1|1299|n/a|n/a|n/a|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-717|1|1029|n/a|n/a|n/a|
1003-98-1|n/a,5800|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|EXPERIMENTAL TECHNIQUE ANIMALS|50 (50 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-98-1-718|1|1202|n/a|n/a|n/a|
