Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
19-8-1|n/a,n/a|1|n/a|weapons grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|80 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|sacrificed immediately 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after exposure|No information on individuals available for this study
19-8-2|n/a,n/a|1|n/a|reactor grade Pu-239|55|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|84 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|sacrificed immediately 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after exposure|No information on individuals available for this study
19-8-3|n/a,n/a|1|n/a|weapons grade Pu-239|142|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|64 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|sacrificed immediately 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after exposure|No information on individuals available for this study
19-8-4|n/a,n/a|1|n/a|reactor grade Pu-239|116|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|67 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|sacrificed immediately 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after exposure|No information on individuals available for this study
19-8-5|n/a,n/a|1|n/a|weapons grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|45 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied respiratory system|No information on individuals available for this study
19-8-6|n/a,n/a|1|n/a|reactor grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|45 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied respiratory system|No information on individuals available for this study
19-8-7|n/a,n/a|1|n/a|none (controls)|0|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|30 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied respiratory system|No information on individuals available for this study
19-8-8|n/a,n/a|1|n/a|weapons grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|44 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-9|n/a,n/a|1|n/a|reactor grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|45 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-10|n/a,n/a|1|n/a|none (controls)|0|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|35 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-11|n/a,n/a|1|n/a|weapons grade Pu-239|133|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|30 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-12|n/a,n/a|1|n/a|reactor grade Pu-239|133|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|35 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-13|n/a,n/a|1|n/a|none (controls)|0|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|35 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection studied hemopoeitice system|No information on individuals available for this study
19-8-14|n/a,n/a|1|n/a|weapons grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|30 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection immune system|No information on individuals available for this study
19-8-15|n/a,n/a|1|n/a|reactor grade Pu-239|55.5|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|30 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection immune system|No information on individuals available for this study
19-8-16|n/a,n/a|1|n/a|weapons grade Pu-239|133|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|50 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection immune system|No information on individuals available for this study
19-8-17|n/a,n/a|1|n/a|reactor grade Pu-239|133|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|50 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|Sacrifice of rats in 2, 4, 8, 16, 32, 64, 128, 256, and 384 days after injection immune system|No information on individuals available for this study
19-8-18|n/a,n/a|1|n/a|weapons grade Pu-239|1.947|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|97 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
19-8-19|n/a,n/a|1|n/a|weapons grade Pu-239|32.3|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|98 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
19-8-20|n/a,n/a|1|n/a|reactor grade Pu-239|1.947|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|79 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
19-8-21|n/a,n/a|1|n/a|reactor grade Pu-239|32.3|kilobecquerels per kilogram animal|Injection, intratracheal|as nitrate|101 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
19-8-22|n/a,n/a|1|n/a|weapons grade Pu-239|9.25|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|144 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
19-8-23|n/a,n/a|1|n/a|weapons grade Pu-239|92.25|kilobecquerels per kilogram animal|Injection, intravenous|as nitrate|43 (0 in ERA)|Rat|Rat Wistar|Both|Unknown|post mortem|No information on individuals available for this study
