Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1003-19-1|n/a,n/a|1|100|gamma-rays Co-60|150|roentgens|External exposure|single exposure, during about 1 h|108 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-2|n/a,n/a|1|100|gamma-rays Co-60|300|roentgens|External exposure|single exposure, during about 1 h|108 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-3|n/a,n/a|1|100|gamma-rays Co-60|450|roentgens|External exposure|single exposure, during about 1 h|108 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-4|n/a,n/a|1|100|gamma-rays Co-60|600|roentgens|External exposure|single exposure, during about 1 h|108 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-5|n/a,n/a|1|100|gamma-rays Co-60|700|roentgens|External exposure|single exposure, during about 1 h|54 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-6|n/a,n/a|1|100|gamma-rays Co-60|750|roentgens|External exposure|single exposure, during about 1 h|120 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-7|n/a,n/a|1|100|gamma-rays Co-60|800|roentgens|External exposure|single exposure, during about 1 h|54 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-8|n/a,n/a|1|100|gamma-rays Co-60|850|roentgens|External exposure|single exposure, during about 1 h|54 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-9|n/a,n/a|1|100|gamma-rays Co-60|900|roentgens|External exposure|single exposure, during about 1 h|54 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
1003-19-10|n/a,n/a|1|100|gamma-rays Co-60|950|roentgens|External exposure|single exposure, during about 1 h|54 (0 in ERA)|Mouse|Mouse, LAF1|Both|Young Adult|Life expectancy, pathology at death|No information on individuals available for this study
