Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1003-13-1|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|19 (0 in ERA)|Mouse|Mouse, BALB/c|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-2|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|19 (0 in ERA)|Mouse|Mouse, BALB/c|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-3|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|20 (0 in ERA)|Mouse|Mouse, BALB/c|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-4|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|20 (0 in ERA)|Mouse|Mouse, BALB/c|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-5|n/a,n/a|1|100|X-rays whole body|300|roentgens|External exposure|single exposure  21-25 R/m|19 (0 in ERA)|Mouse|Mouse, BALB/c|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-6|n/a,n/a|1|100|X-rays whole body|300|roentgens|External exposure|single exposure  21-25 R/m|20 (0 in ERA)|Mouse|Mouse, BALB/c|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-7|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|44 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-8|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|44 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-9|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|44 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-10|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|44 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-11|n/a,n/a|1|100|X-rays whole body|335|roentgens|External exposure|single exposure  21-25 R/m|44 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-12|n/a,n/a|1|100|X-rays whole body|335|roentgens|External exposure|single exposure  21-25 R/m|43 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-13|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|51 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-14|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|51 (0 in ERA)|Mouse|Mouse, C3Hf|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-15|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|52 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-16|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|52 (0 in ERA)|Mouse|Mouse, C3Hf|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-17|n/a,n/a|1|100|X-rays whole body|355|roentgens|External exposure|single exposure  21-25 R/m|52 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-18|n/a,n/a|1|100|X-rays whole body|355|roentgens|External exposure|single exposure  21-25 R/m|52 (0 in ERA)|Mouse|Mouse, C3Hf|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-19|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|36 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-20|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|35 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-21|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-22|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-23|n/a,n/a|1|100|X-rays whole body|380|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-24|n/a,n/a|1|100|X-rays whole body|380|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-25|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|36 (0 in ERA)|Mouse|Mouse, B6CF1|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-26|n/a,n/a|1|100|none (controls)|0|roentgens|not applicable or not supplied|n/a|35 (0 in ERA)|Mouse|Mouse, B6CF1|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-27|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|35 (0 in ERA)|Mouse|Mouse, B6CF1|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-28|n/a,n/a|1|100|X-rays whole body|100|roentgens|External exposure|single exposure  21-25 R/m|37 (0 in ERA)|Mouse|Mouse, B6CF1|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-29|n/a,n/a|1|100|X-rays whole body|395|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, B6CF1|Male|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
1003-13-30|n/a,n/a|1|100|X-rays whole body|395|roentgens|External exposure|single exposure  21-25 R/m|36 (0 in ERA)|Mouse|Mouse, B6CF1|Female|Young Adult|Acute survival, lifespan, pathology at death|No information on individuals available for this study
