Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-939|1|4167|Transitional cell carcinoma, malignant,|Urinary bladder transitional epithelium,|/ Transitional Carcinoma, Urinary Bladder Urinary Bladder Tumor,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-949|1|4921|Lymphoma, malignant,|Topography, multiple sites,|/ Malignant Lymphoma Malignant Lymphoma,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-978|1|6172|Intervertebral disk syndrome,|Cervical vertebra,|/ Herniated Vertebral Disc Cervical Disc Disease,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-990|1|2965|Pyometra,|Uterus,|/ Pyometra,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-996|1|4785|Lymphoma, malignant,|Topography, multiple sites,|/ Malignant Lymphoma Malignant Lymphoma,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1005|1|5748|Neoplasm, uncertain whether benign or malignant,|Lung,|/ Lung Tumor,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1007|1|6145|Nephropathy, chronic,|Kidney,|/ Chronic Nephropathy Chronic Nephropathy,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1024|1|5872|Transitional cell carcinoma, malignant,|Urethra,|/ Transitional Carcinoma, Urethra Trans. Cell Carc. Urethra,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1038|1|5598|Hemangiosarcoma (Angiosarcoma), malignant,|Spleen,|/ Hemangiosarcoma, Spleen Hemangiosarcoma, Spleen,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1045|1|5406|Hemangiosarcoma (Angiosarcoma), malignant,Amyloidosis,|Spleen,Kidney,|,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1054|1|6310|Glomerulosclerosis,|Kidney,|/ Chronic Nephropathy Chronic Nephropathy,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1061|1|3599|Lymphoma, malignant,|Topography, multiple sites,|/ Malignant Lymphoma Malignant Lymphoma,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1093|1|4335|Adenoma, pituitary, with hydrocephalus,Hyperadrenocorticism (Cushings's Disease),|Pituitary gland,Adrenal gland,|,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1097|1|6092|Transitional cell carcinoma, malignant,|Nasal cavity,|/ Nasal Transitional Carcinoma Nasal Transitional Carcinoma,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1112|1|5431|Lymphoma, malignant,|Topography, multiple sites,|/ Malignant Lymphoma Malignant Lymphoma,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1116|1|6280|Hemangiosarcoma (Angiosarcoma), malignant,|Omentum (Abdominal Fat),|/ Hemangiosarcoma, Omentum Hemangiosarcoma, Omentum,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1186|1|4727|Transitional cell carcinoma, malignant,|Urinary bladder transitional epithelium,|/ Transitional Carcinoma, Urinary Bladder Urinary Bladder Tumor,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1197|1|6081|Inflammation, pneumonia, septic,|Lung,|/ Pneumonia,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1209|1|5953|Inflammation with fibrosis,|Lung,|/ Pulmonary Interstial Fibrosis Pulmonary Interstial Fibrosis,|
1004-4-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|life span control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-1-1225|1|5484|Adenoma, pituitary, with hydrocephalus,|Pituitary gland,|/ Adenoma, Pituitary Pituitary Adenoma,|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-966|2|2178|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1011|2|2554|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1013|2|2916|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1087|2|1826|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1118|2|1447|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1223|2|971|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1227|2|1519|n/a|n/a|n/a|
1004-4-2|Controls Sacrificed at 3 to 8 years old,CONTROL-SAC0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|8 (8 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-2-1228|2|2218|n/a|n/a|n/a|
1004-4-3|0.0002 uCi/kg Initial Body Burden,LOWEST 0.13 kBq/kg|1|400|Pu-238 dioxide|0.0002|microcuries per kilogram animal|Inhalation|Single, nose only, exposure to aerosol|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-4-3-951|3|4297|Death, anesthetic,|Topography, multiple sites,|/ Anesthetic Death Anesthetic Death,|
