Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-1|1|291|Neoplasia benign|Upper digestive tract,MA: 0000346 - salivary gland|,MPATH: 218 - neoplasm|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-2|1|382|Neoplasia malignant|Bloodvessels among cardiovascular system|n/a|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-3|1|401|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 408 - soft tissue fibrosarcoma|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-4|1|447|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 213 - acute inflammation|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-5|1|447|Neoplasia malignant|Kidney among urinary system diseases,MA: 0000368 - kidney|,MPATH: 549 - carcinoma|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-6|1|487|Other deterministic changes|Lower respiratory system|n/a|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-7|1|494|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 408 - soft tissue fibrosarcoma|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-8|1|499|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 408 - soft tissue fibrosarcoma|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-9|1|521|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 408 - soft tissue fibrosarcoma|
2-14-1|NETR-CO-Gy 1.5,12/79|1|92|neutrons fission|1.5|grays|External exposure|Triton|15 (15 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-14-1-10|1|539|Neoplasia malignant|Other local manifestations and miscellaneus|metastatic|
