Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-12-1|Srl-kBq 0,n/a|1|-3|none (controls)|0|unit code not relevant|not applicable or not supplied|day 19 pregnancy|8 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring No litters from 20 males|No information on individuals available for this study
13-12-2|Srt14-kBq 0,n/a|1|-3|none (controls)|0|unit code not relevant|not applicable or not supplied|day 19 pregnancy|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 14 d|No information on individuals available for this study
13-12-3|Srt28-kBq 0,n/a|1|-3|none (controls)|0|unit code not relevant|not applicable or not supplied|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 28 d|No information on individuals available for this study
13-12-4|Srt56-kBq 0,n/a|1|-3|none (controls)|0|unit code not relevant|not applicable or not supplied|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 56 d|No information on individuals available for this study
13-12-5|Srtmat-kBq 0,n/a|1|-3|Sr-90 nitrate|92.5|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|8 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring tested for mating|No information on individuals available for this study
13-12-6|Srt14-kBq 92.5,n/a|1|-3|Sr-90 nitrate|92.5|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis  age 14 d|No information on individuals available for this study
13-12-7|Srt28-kBq 92.5,n/a|1|-3|Sr-90 nitrate|92.5|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 28 d|No information on individuals available for this study
13-12-8|Srt56-kBq 92.5,n/a|1|-3|Sr-90 nitrate|185|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 56 d|No information on individuals available for this study
13-12-9|Srt14-kBq 185,n/a|1|-3|Sr-90 nitrate|185|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 14 d|No information on individuals available for this study
13-12-10|Srt28-kBq 185,n/a|1|-3|Sr-90 nitrate|185|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 28 d|No information on individuals available for this study
13-12-11|Srt56-kBq 185,n/a|1|-3|Sr-90 nitrate|370|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis age 56 d|No information on individuals available for this study
13-12-12|Srl-kBq 370,n/a|1|-3|Sr-90 nitrate|370|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|8 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, No litters from 20 males|No information on individuals available for this study
13-12-13|Srt14-kBq 370,n/a|1|-3|Sr-90 nitrate|370|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis offspring age 14 d|No information on individuals available for this study
13-12-14|Srt28-kBq 370,n/a|1|-3|Sr-90 nitrate|370|kilobecquerels per animal|Injection, intravenous|day 19 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis offspring age 56 d|No information on individuals available for this study
13-12-15|Srt56-kBq 370,n/a|n/a|n/a|n/a||n/a|n/a|n/a|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring histology testis offspring age 56 d|No information on individuals available for this study
13-12-16|Srtmat-kBq 370,n/a|n/a|n/a|n/a||n/a|n/a|n/a|19 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|pregnant 80 d old CBA/S mice, offspring tested for mating|No information on individuals available for this study
