Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1356|1|4714|Hypothyroidism,|Thyroid gland,|/ Hypothyroidism,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1365|1|5177|Inflammation, pneumonia, septic,|Lung,|/ Pneumonia,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1376|1|2155|Inflammation, pneumonia, septic,|Lung,|/ Pneumonia,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1393|1|4745|Inflammation, pneumonia, septic,|Lung,|/ Pneumonia,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1409|1|5489|Intervertebral disk syndrome,|Vertebra,|/ Herniated Vertebral Disc Vertebral Disc,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1418|1|5520|Adenoma, pituitary, with hydrocephalus,|Pituitary gland,|/ Adenoma, Pituitary Pituitary Tumor,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1425|1|2938|Seizure syndrome,|Brain,|/ Epileptic Seizures Status Epilepticus,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1455|1|4763|Pyometra,|Uterus,|/ Pyometra,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1483|1|6317|Heart failure, (Congestive),|Heart,|/ Heart Failure,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1516|1|6351|Carcinoma, malignant,|Thyroid gland,|/ Carcinoma, Thyroid,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1525|1|4781|Neoplasm, uncertain whether benign or malignant,Transitional cell carcinoma, malignant,|Prostate,Urethra,|/ Transitional Carcinoma, Urethra Prostate Tumor / ,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1526|1|5799|Dermatitis, chronic seborrheic,|Skin,|Seborrheic Dermatitis Processing / Seborrheic Dermatitis Processing,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1528|1|4542|Hemorrhage,|Brain,|/ Cerebral Hemorrhage Cerebral hemorrhage,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1543|1|4300|Intervertebral disk syndrome,|Vertebra,|/ Herniated Vertebral Disc Vertebral Disc,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1563|1|6001|Adenocarcinoma, malignant,|Ovary,|/ Adenocarcinoma, Ovary,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1572|1|5259|Heart failure, (Congestive),|Heart,|/ Heart Failure,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1577|1|5322|Rupture,Hemangioma, benign,|Spleen,Spleen,|/ Hemangioma, Spleen (Ruptured) Splenic Tumor / ,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1584|1|4827|Carcinoma, malignant,|Thyroid gland,|/ Carcinoma, Thyroid Thyroid Tumor,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1594|1|5529|Hepatocellular carcinoma, malignant,Inflammation, pneumonia, septic,|Liver,Lung,|,|
1004-5-1|Control,CONTROL 0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|lifespan control|20 (20 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-1-1633|1|3864|Carcinoma, malignant,|Thyroid gland,|/ Carcinoma, Thyroid Thyroid Tumor,|
1004-5-2|Controls Sacrificed at 7 to 12 years old,CONTROL-SAC  0 kBq/kg|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|dosimetry control sacrifice|6 (6 in ERA)|Dog|Dog, Beagle|Both|need def 11|Survival, lung morphology, neoplastic changes.|1004-5-2-1388|2|2638|n/a|n/a|n/a|
