Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-19-1|Sr+Oe-kBq 0,n/a|1|74|poly-estradiol phosphate||milligrams|Injection, subcutaneously|3 sc inject. age 74 96 126 d|70 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-2|SrkBq 0.925,n/a|1|75|Sr-90 nitrate|0.925|kilobecquerels|Injection, intraperitoneal|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-3|Sr+Oe-kBq 0.925,n/a|1|75|Sr-90 nitrate|0.925|kilobecquerels|Injection, intraperitoneal|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-3|Sr+Oe-kBq 0.925,n/a|2|74|poly-estradiol phosphate||milligrams|Injection, subcutaneously|3 sc inject. age 74 96 126 d|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-4|Sr+Co-kBq 0.925,n/a|1|75|Sr-90 nitrate|0.925|kilobecquerels|Injection, intraperitoneal|3 sc inject. age 74 96 126 d|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-4|Sr+Co-kBq 0.925,n/a|2|74|prednisolon||milligrams|Injection, subcutaneously|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-5|Sr-kBq 1.85,n/a|1|75|Sr-90 nitrate|1.85|kilobecquerels|Injection, intraperitoneal|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-6|Sr+Oe-kBq 1.85,n/a|1|75|Sr-90 nitrate|1.85|kilobecquerels|Injection, intraperitoneal|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-6|Sr+Oe-kBq 1.85,n/a|2|74|poly-estradiol phosphate||milligrams|Injection, subcutaneously|3 sc inject. age 74 96 126 d|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-7|Sr+Co-kBq 1.85,n/a|1|75|Sr-90 nitrate|1.85|kilobecquerels|Injection, intraperitoneal|single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-7|Sr+Co-kBq 1.85,n/a|2|74|poly-estradiol phosphate||milligrams|Injection, subcutaneously|3 sc inject. age 74 96 126 d|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-8|Sr-kBq 7.4,n/a|1|75|Sr-90 nitrate|7.4|kilobecquerels|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-9|Sr+Oe-kBq 7.4,n/a|1|75|Sr-90 nitrate|7.4|kilobecquerels|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-9|Sr+Oe-kBq 7.4,n/a|2|74|poly-estradiol phosphate||milligrams|Injection, subcutaneously|3 sc inject. age 74 96 126 d|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-10|Sr+Co-kBq 7.4,n/a|1|75|Sr-90 nitrate|7.4|kilobecquerels|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-10|Sr+Co-kBq 7.4,n/a|2|74|prednisolon||milligrams|Injection, subcutaneously|10 sc inject. 2 w interval|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-11|n/a,n/a|1|65|Sr-90 nitrate|14.8|kilobecquerels per g animal|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-12|n/a,n/a|1|75|Sr-90 nitrate|14.8|kilobecquerels per g animal|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-12|n/a,n/a|2|75|prednisolon|1|milligrams|Injection, subcutaneously|every 2nd week for 2 months|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-13|n/a,n/a|1|75|Sr-90 nitrate|14.8|kilobecquerels per g animal|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-13|n/a,n/a|2|74|poly-estradiol phosphate|1|milligrams|Injection, subcutaneously|each 1 day before and 21 and 51 days after Sr|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-14|n/a,n/a|1|75|Sr-90 nitrate|14.8|kilobecquerels per g animal|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-14|n/a,n/a|2|75|nortestosterone|0.25|milligrams|Injection, subcutaneously|n/a|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-15|n/a,n/a|1|75|none (controls)||unit code not relevant|not applicable or not supplied|n/a|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-16|n/a,n/a|1|75|prednisolon|1|milligrams|Injection, subcutaneously|every 2nd week during lifetime|49 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
13-19-17|n/a,n/a|1|75|Sr-90 nitrate|14.8|kilobecquerels per g animal|Injection, intraperitoneal|single injection|50 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
