Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1005-29-1|n/a,n/a|1|56|none (controls)|0|unit code not relevant|not applicable or not supplied|unexposed|42 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-2|n/a,n/a|1|56|shamexposed|0|unit code not relevant|not applicable or not supplied|shamexposed|340 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-3|n/a,n/a|1|56|Al silicate|0|unit code not relevant|Inhalation|FAP control|381 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-4|n/a,n/a|1|56|Y-91 insoluble matrix|6.5|kilobecquerels per g animal|Inhalation|1.1-12 kBq/g initial lung burden, dose to lungs 11±3.8Gy|849 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-5|n/a,n/a|1|56|Y-91 insoluble matrix|19|kilobecquerels per g animal|Inhalation|13-25 kBq/g initial lung burden, dose to lungs 23±4Gy|330 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-6|n/a,n/a|1|56|Y-91 insoluble matrix|32|kilobecquerels per g animal|Inhalation|26-37 kBq/g initial lung burden, dose to lungs 38±4.4Gy|74 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-7|n/a,n/a|1|56|Y-91 insoluble matrix|44|kilobecquerels per g animal|Inhalation|38-50 kBq/g initial lung burden, dose to lungs 60±4Gy|89 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-8|n/a,n/a|1|56|Y-91 insoluble matrix|56|kilobecquerels per g animal|Inhalation|51-62 kBq/g initial lung burden, dose to lung 72±3.4Gy|110 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-9|n/a,n/a|1|56|Y-91 insoluble matrix|68|kilobecquerels per g animal|Inhalation|63-74 kBq/g initial lung burden, dose to lung 88±6Gy|47 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-29-10|n/a,n/a|1|56|Y-91 insoluble matrix|125|kilobecquerels per g animal|Inhalation|75-174 kBq/g initial lung burden, dose to lung 140±22Gy|24 (0 in ERA)|Mouse|Mouse, CFW Carworth|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
