Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2001-16-1|n/a,n/a|1|56|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|258 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-2|n/a,n/a|1|56|neutrons 1-10 MeV|0.05|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|247 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-3|n/a,n/a|1|56|neutrons 1-10 MeV|0.1|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|262 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-4|n/a,n/a|1|56|neutrons 1-10 MeV|0.2|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|212 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-5|n/a,n/a|1|56|neutrons 1-10 MeV|0.5|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|157 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-6|n/a,n/a|1|56|neutrons 1-10 MeV|1|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|158 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-7|n/a,n/a|1|56|neutrons 1-10 MeV|2|grays|External exposure|cyclotron [9Be(d, n)10B] at a dose rate of 0.152 Gy/min|158 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-8|n/a,n/a|1|56|gamma-rays Cs-137|0.2|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|260 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-9|n/a,n/a|1|56|gamma-rays Cs-137|0.5|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|260 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-10|n/a,n/a|1|56|gamma-rays Cs-137|1|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|210 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-11|n/a,n/a|1|56|gamma-rays Cs-137|2|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|163 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-12|n/a,n/a|1|56|gamma-rays Cs-137|3|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|158 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
2001-16-13|n/a,n/a|1|65|gamma-rays Cs-137|4|grays|External exposure|Cs-137 gamma-ray source at a dose rate of 0.65 Gy/min|158 (0 in ERA)|Mouse|Mouse C3H/HeH|Male|Young Adult|Life span and tumor incidence with macroscopic / microscopic pathological observations|No information on individuals available for this study
