Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
14-1-1|Sr14wkBq 0,n/a|1|98|Sr-90 nitrate|0|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 0 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-2|Sr4wkBq 11.1,n/a|1|28|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 19.5 Gy|98 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-3|Sr8wkBq 11.1,n/a|1|56|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 19 Gy|98 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-4|Sr16wkBq 11.1,n/a|1|112|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 19 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-5|Sr20wkBq 11.1,n/a|1|140|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 18.5 Gy|98 (0 in ERA)|Rat|Rat, White|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-6|Sr24wkBq 11.1,n/a|1|168|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 14 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-7|Sr48wkBq 11.1,n/a|1|336|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 10 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-8|Sr72wkBq 11.1,n/a|1|504|Sr-90 nitrate|11.1|kilobecquerels per g animal|Injection, not specified|Mean skeletal dose 5Gy|100 (0 in ERA)|Rat|Rat, White|Male|Old Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-9|SrLi-kBq 0,n/a|1|28|Sr-90 nitrate|0|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 0 Gy|250 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-10|SrLi-kBq 0.00185,n/a|1|28|Sr-90 nitrate|0.00185|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 0.024 Gy|250 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-11|SrLi-kBq 0.0185,n/a|1|28|Sr-90 nitrate|0.0185|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 0.12 Gy|200 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-12|SrLi-kBq 0.185,n/a|1|28|Sr-90 nitrate|0.185|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 1.18 Gy|250 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-13|SrLi-kBq 1.85,n/a|1|28|Sr-90 nitrate|1.85|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 11.3 Gy|200 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-14|SrLi-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 76.8 Gy|250 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-15|SrLi-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 124 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-16|SrLi-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 133 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-17|SrLi-kBq 148,n/a|1|28|Sr-90 nitrate|148|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 190 Gy|100 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-18|SrLi-kBq 185,n/a|1|28|Sr-90 nitrate|185|kilobecquerels per day|Ingestion in food or water|Feeding for lifetime, mean skeletal dose 185 Gy|200 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-19|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 12 months, mean skeletal dose 78 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-20|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 11 months, mean skeletal dose 77 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-21|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 10 months, mean skeletal dose 68 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-22|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 10 months, mean skeletal dose 122 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-23|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 9 months, mean skeletal dose 63 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-24|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 9 months, mean skeletal dose 110 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-25|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 8 months, mean skeletal dose 60 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-26|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 8 months, mean skeletal dose 104 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-27|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 8 months, mean skeletal dose 190 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-28|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 7 months, mean skeletal dose 54 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-29|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 7 months, mean skeletal dose 91 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-30|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 7 months, mean skeletal dose 168 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-31|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 6 months, mean skeletal dose 48 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-32|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 6 months, mean skeletal dose 84 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-33|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 6 months, mean skeletal dose 155 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-34|Sr12M-kBq 148,n/a|1|28|Sr-90 nitrate|148|kilobecquerels per day|Ingestion in food or water|Feeding for 6 months, mean skeletal dose 235 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-35|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 5 months, mean skeletal dose 42 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-36|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 5 months, mean skeletal dose 74 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-37|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 5 months, mean skeletal dose 127 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-38|Sr12M-kBq 148,n/a|1|28|Sr-90 nitrate|148|kilobecquerels per day|Ingestion in food or water|Feeding for 5 months, mean skeletal dose 203 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-39|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 4 months, mean skeletal dose 37 Gy,|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-40|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 4 months, mean skeletal dose 67 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-41|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 4 months, mean skeletal dose 114 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-42|Sr12M-kBq 148,n/a|1|28|Sr-90 nitrate|148|kilobecquerels per day|Ingestion in food or water|Feeding for 4 months, mean skeletal dose 167 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-43|Sr12M-kBq 18.5,n/a|1|28|Sr-90 nitrate|18.5|kilobecquerels per day|Ingestion in food or water|Feeding for 3 months, mean skeletal dose 29 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-44|Sr12M-kBq 37,n/a|1|28|Sr-90 nitrate|37|kilobecquerels per day|Ingestion in food or water|Feeding for 3 months, mean skeletal dose 55 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
14-1-45|Sr12M-kBq 74,n/a|1|28|Sr-90 nitrate|74|kilobecquerels per day|Ingestion in food or water|Feeding for 3 months, mean skeletal dose 91 Gy|50 (0 in ERA)|Rat|Rat, White|Male|Juvenile|Lifespan study macro/microscopic pathology|No information on individuals available for this study
