Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
10-3-1|B-CD1-Gy 0,n/a|1|77|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|57 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-2|B-CD1-Gy 12.5,n/a|1|77|Tm-170 ß-rays|12.5|grays|External exposure local|local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-3|B-CD1-Gy 25,n/a|1|77|Tm-170 ß-rays|25|grays|External exposure local|local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-4|B-CD1-Gy 50,n/a|1|77|Tm-170 ß-rays|50|grays|External exposure local|local expos. 2x4 cm source|62 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-5|B-CD1-Gy 100,n/a|1|77|Tm-170 ß-rays|100|grays|External exposure local|local expos. 2x4 cm source|66 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-6|B-CBA-Gy 0,n/a|1|77|none (controls)|0|unit code not relevant|not applicable or not supplied|local expos. 2x4 cm source|61 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-7|B-CBA-Gy 12.5,n/a|1|77|Tm-170 ß-rays|12.5|grays|External exposure local|local expos. 2x4 cm source|58 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-8|B-CBA-Gy 25,n/a|1|77|Tm-170 ß-rays|25|grays|External exposure local|local expos. 2x4 cm source|64 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-9|B-CBA-Gy 50,n/a|1|77|Tm-170 ß-rays|50|grays|External exposure local|local expos. 2x4 cm source|56 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-10|B-CBA-Gy 100,n/a|1|77|Tm-170 ß-rays|100|grays|External exposure local|local expos. 2x4 cm source|64 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-11|B-C57-Gy 0,n/a|1|77|none (controls)|0|unit code not relevant|not applicable or not supplied|local expos. 2x4 cm source|59 (0 in ERA)|Mouse|Mouse, C57BL|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-12|B-C57-Gy 12.5,n/a|1|77|Tm-170 ß-rays|12.5|grays|External exposure local|local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, C57BL|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-13|B-C57-Gy 25,n/a|1|77|Tm-170 ß-rays|25|grays|External exposure local|local expos. 2x4 cm source|55 (0 in ERA)|Mouse|Mouse, C57BL|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-14|B-C57-Gy 50,n/a|1|77|Tm-170 ß-rays|50|grays|External exposure local|local expos. 2x4 cm source|62 (0 in ERA)|Mouse|Mouse, C57BL|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-15|B-C57-Gy 100,n/a|1|77|Tm-170 ß-rays|100|grays|External exposure local|local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, C57BL|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-16|B-SAS-Gy 0,n/a|1|77|none (controls)|0|unit code not relevant|not applicable or not supplied|local expos. 2x4 cm source|104 (0 in ERA)|Mouse|Mouse, SAS/4|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-17|B-SAS-Gy 12.5,n/a|1|77|Tm-170 ß-rays|12.5|grays|External exposure local|local expos. 2x4 cm source|47 (0 in ERA)|Mouse|Mouse, SAS/4|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-18|B-SAS-Gy 25,n/a|1|77|Tm-170 ß-rays|25|grays|External exposure local|local expos. 2x4 cm source|47 (0 in ERA)|Mouse|Mouse, SAS/4|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-19|B-SAS-Gy 50,n/a|1|77|Tm-170 ß-rays|50|grays|External exposure local|local expos. 2x4 cm source|48 (0 in ERA)|Mouse|Mouse, SAS/4|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-20|B-SAS-Gy 100,n/a|1|77|Tm-170 ß-rays|100|grays|External exposure local|local expos. 2x4 cm source|60 (0 in ERA)|Mouse|Mouse, SAS/4|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
