Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-1|1|233|Neoplasia malignant|Lower respiratory system,MA: 0000415 - lung|,MPATH: 549 - carcinoma|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-2|1|375|Neoplasia malignant|Bone among musculo-skeletal system diseases|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-3|1|419|Neoplasia benign|Mammary gland,MA: 0000145 - mammary gland|,MPATH: 266 - fibroadenoma|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-4|1|422|Other deterministic changes|Whole body|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-5|1|498|Other deterministic changes|Whole body|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-6|1|504|Other deterministic changes|Whole body|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-7|1|515|Other deterministic changes|Whole body|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-8|1|522|Other deterministic changes|Whole body|n/a|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-9|1|526|Neoplasia malignant|Uterus among reproductive system diseases,MA: 0000389 - uterus|,MPATH: 268 - adenocarcinoma|
4-4-1|Zr0-Th 0,n/a|1|84|shamexposed|0|unit code not relevant|not applicable or not supplied|Control|174 (174 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan  study with microscopic/macroscopic pathology|4-4-1-10|1|529|Neoplasia malignant|Uterus among reproductive system diseases,MA: 0000389 - uterus|,MPATH: 268 - adenocarcinoma|
