Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-11-1|G-50d-Gy 0,n/a|1|50|gamma-rays Cs-137|0|unit code not relevant|not applicable or not supplied|n/a|10 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 106 d|No information on individuals available for this study
13-11-2|G-50d-Gy 0.94,n/a|1|50|gamma-rays Cs-137|0.9|grays|External exposure|whole body 0.0268 Gy/h for 4 d|10 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 106 d|No information on individuals available for this study
13-11-3|G-50d-Gy 2.4,n/a|1|50|gamma-rays Cs-137|2.4|grays|External exposure|whole body 0.0268 Gy/h for 4 d|10 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 106 d|No information on individuals available for this study
13-11-4|G-90d-Gy 0,n/a|1|90|none (controls)|0|grays|not applicable or not supplied|n/a|7 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 146 d|No information on individuals available for this study
13-11-5|G-90d-Gy 0.94,n/a|1|90|gamma-rays whole body|0.9|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 146 d|No information on individuals available for this study
13-11-6|G-90d-Gy 2.4,n/a|1|90|gamma-rays whole body|2.4|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 146 d|No information on individuals available for this study
13-11-7|G-135d-Gy 0,n/a|1|135|none (controls)|0|grays|not applicable or not supplied|n/a|9 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 181 d|No information on individuals available for this study
13-11-8|G-135d-Gy 0.94,n/a|1|135|gamma-rays whole body|0.9|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 181 d|No information on individuals available for this study
13-11-9|G-135d-Gy 2.4,n/a|1|135|gamma-rays whole body|2.4|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 181 d|No information on individuals available for this study
13-11-10|G-190d-Gy 0,n/a|1|190|none (controls)|0|grays|not applicable or not supplied|n/a|9 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 246 d|No information on individuals available for this study
13-11-11|G-190d-Gy 0.94,n/a|1|190|gamma-rays whole body|0.9|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 246 d|No information on individuals available for this study
13-11-12|G-190d-Gy 2.4,n/a|1|190|gamma-rays whole body|2.4|grays|External exposure|whole body 0.0268 Gy/h for 4 d|15 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|microscopy of ovaries age 246 d|No information on individuals available for this study
