Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1-3-1|Cm-Bq 0,n/a|1|70|none (controls)|0|becquerels|Inhalation|n/a|124 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study,0 for radiochem.|No information on individuals available for this study
1-3-2|Cm-Sh-Bq 0,n/a|1|70|Al silicate|0|becquerels|Inhalation|Inhalation non radioactive FAP|372 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 40 mice for radiochemistry|No information on individuals available for this study
1-3-3|Cm-Bq 17,n/a|1|70|Cm-242 particles|17|becquerels|Inhalation|single nose inhalation|111 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-4|Cm-Bq 49,n/a|1|70|Cm-242 particles|49|becquerels|Inhalation|single nose inhalation|118 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-5|Cm-Bq 81,n/a|1|70|Cm-242 particles|81|becquerels|Inhalation|single nose inhalation|101 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-6|Cm-Bq 142,n/a|1|70|Cm-242 particles|142|becquerels|Inhalation|single nose inhalation|112 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-7|Ca-Bq 919,n/a|1|70|Ca-45 particles|919|becquerels|Inhalation|single nose inhalation|113 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-8|Ca-Bq 3000,n/a|1|70|Ca-45 particles|3000|becquerels|Inhalation|single nose inhalation|109 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-9|Ca-Bq 6000,n/a|1|70|Ca-45 particles|6000|becquerels|Inhalation|single nose inhalation|113 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 50 mice for radiochemistry|No information on individuals available for this study
1-3-10|Ca-Bq 8900,n/a|1|70|Ca-45 particles|8900|becquerels|Inhalation|single nose inhalation|109 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|lifespan study additional 44 mice for radiochemistry|No information on individuals available for this study
