Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-1|1|237|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|metastatic,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-2|1|297|Neoplasia malignant|Spleen and thymus  among haematolymphatic system,MA: 0000141 - spleen|metastatic,MPATH: 551 - sarcoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-3|1|317|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|metastatic,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-4|1|319|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|metastatic,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-5|1|322|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-6|1|339|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-7|1|340|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|metastatic,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-8|1|343|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-9|1|347|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-10|1|359|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-11|1|365|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|metastatic,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-12|1|384|Neoplasia malignant|Mammary gland,MA: 0000145 - mammary gland|benign,MPATH: 268 - adenocarcinoma|
2-13-1|NEf-Gy 1.2,6/87|1|92|neutrons C-252|1.2|grays|External exposure|Silene|50 (50 in ERA)|Rat|Rat, Sprague-Dawley SPF|Female|Young Adult|Lifespan study|2-13-1-13|1|389|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|metastatic,MPATH: 513 - Lymphoid neoplasms|
