Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
15-1-1|n/a,n/a|1|91|none (controls)|0|unit code not relevant|not applicable or not supplied|sham irradiated|208 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|1-3 months assayed|No information on individuals available for this study
15-1-2|n/a,n/a|1|91|none (controls)|0|unit code not relevant|not applicable or not supplied|sham irradiated|99 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|6-12 months assayed|No information on individuals available for this study
15-1-3|n/a,n/a|1|91|none (controls)|0|unit code not relevant|not applicable or not supplied|sham irradiated|137 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|>12 months assayed|No information on individuals available for this study
15-1-4|n/a,n/a|1|91|X-rays local|2.5|grays|External exposure local|local head exposure|11 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|1-3 months assayed|No information on individuals available for this study
15-1-5|n/a,n/a|1|91|X-rays local|2.5|grays|External exposure local|local head exposure|5 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|6-12 months assayed|No information on individuals available for this study
15-1-6|n/a,n/a|1|91|X-rays local|5.5|grays|External exposure local|local head exposure|22 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|1-3 months assayed|No information on individuals available for this study
15-1-7|n/a,n/a|1|91|X-rays local|5.5|grays|External exposure local|local head exposure|5 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|6-12 months assayed|No information on individuals available for this study
15-1-8|n/a,n/a|1|91|X-rays local|5.5|grays|External exposure local|local head exposure|3 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|>12 months assayed|No information on individuals available for this study
15-1-9|n/a,n/a|1|91|X-rays local|10|grays|External exposure local|local head exposure|20 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|1-3 months assayed|No information on individuals available for this study
15-1-10|n/a,n/a|1|91|X-rays local|10|grays|External exposure local|local head exposure|10 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|6-12 months assayed|No information on individuals available for this study
15-1-11|n/a,n/a|1|91|X-rays local|10|grays|External exposure local|local head exposure|4 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|>12 months assayed|No information on individuals available for this study
15-1-12|n/a,n/a|1|91|X-rays local|14.5|grays|External exposure local|local head exposure|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|1-3 months assayed|No information on individuals available for this study
15-1-13|n/a,n/a|1|91|X-rays local|14.5|grays|External exposure local|local head exposure|5 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|6-12 months assayed|No information on individuals available for this study
