Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-17-1|Gy-0,n/a|1|0|none (controls)|0|grays|External exposure|n/a|56 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-2|G0.3Gy/d-Gy 0.,n/a|1|0|gamma-rays Co-60|0.6|grays|External exposure|0.015 Gy/d|66 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-3|G0.1Gy/d-Gy 2,n/a|1|0|gamma-rays Co-60|2|grays|External exposure|0.01 Gy/d|68 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-4|G0.25Gy/d-Gy 5,n/a|1|0|gamma-rays Co-60|5|grays|External exposure|0.25 Gy/d|18 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-5|G0.375Gy/d-Gy 7.,n/a|1|0|gamma-rays Co-60|7.5|grays|External exposure|0.375 Gy/d|24 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-6|N0.015Gy/d-Gy 0.,n/a|1|0|neutrons C-252|0.3|grays|External exposure|0.015 Gy/d|51 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-7|N0.03Gy/d-Gy 0.6,n/a|1|0|neutrons C-252|0.6|grays|External exposure|0.03 Gy/d|66 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-8|N0.05Gy/d-Gy 1,n/a|1|0|neutrons C-252|1|grays|External exposure|0.05 Gy/d|30 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-9|N0.1Gy/d-Gy 2,n/a|1|0|neutrons C-252|2|grays|External exposure|0.1 Gy/d|68 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
2-17-10|N0.15Gy/d-Gy 3,n/a|1|0|neutrons C-252|3|grays|External exposure|0.15 Gy/d|12 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Prenatal|brain weight + histology|No information on individuals available for this study
