Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-15-1|n/a,n/a|1|91|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|95 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-2|n/a,n/a|1|91|saline control|0|unit code not relevant|not applicable or not supplied|saline|44 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-3|n/a,n/a|1|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg twice a week for life span|42 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-4|n/a,n/a|1|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg twice a week for 12 weeks|20 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-5|n/a,n/a|1|91|X-rays whole body|80|roentgens|External exposure|interval 1 day until total doses 640,960,1280,1820 R|259 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-6|n/a,n/a|1|91|X-rays whole body|80|roentgens|External exposure|interval 1 day until total doses 640,960,1280,1820 R|173 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-6|n/a,n/a|2|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg before each exposure|173 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-7|n/a,n/a|1|91|X-rays whole body|80|roentgens|External exposure|interval 3 days until death|(0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-8|n/a,n/a|1|91|X-rays whole body|80|roentgens|External exposure|interval 3 days until death|(0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-8|n/a,n/a|2|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg before each exposure|(0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-9|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 1 day until total doses 480,800,1120,1440,1760 R|150 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-10|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 1 day until total doses 480,800,1120,1440,1760 R|150 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-10|n/a,n/a|2|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg before each exposure|150 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-11|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 3 days until total doses 1600,1920,2240,2560,2880 R|209 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-12|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 3 days until total doses 1600,1920,2240,2560,2880 R|210 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-12|n/a,n/a|2|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg before each exposure|210 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-13|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 7 days until total doses 2280,3200,3250,2840,4160,4480,5760 R|240 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-14|n/a,n/a|1|91|X-rays whole body|160|roentgens|External exposure|interval 7 days until total doses 2280,3200,3250,2840,4160,4480,5760 R|239 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
13-15-14|n/a,n/a|2|91|cysteamine|4|milligrams|Injection, intraperitoneal|4 mg before each exposure|239 (0 in ERA)|Mouse|Mouse, CBA|Unknown|Unknown|Lifespan with pathology|No information on individuals available for this study
