Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1003-8-1|n/a,n/a|1|60|none (controls)|0|Roentgen per day|not applicable or not supplied|n/a|29 (0 in ERA)|Mouse|Mouse, LAF1|Male|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-2|n/a,n/a|1|61|none (controls)|0|Roentgen per day|not applicable or not supplied|n/a|30 (0 in ERA)|Mouse|Mouse, LAF1|Female|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-3|n/a,n/a|1|53|gamma-rays whole body|0.11|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Male|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-4|n/a,n/a|1|51|gamma-rays whole body|0.11|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|23 (0 in ERA)|Mouse|Mouse, LAF1|Female|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-5|n/a,n/a|1|57|gamma-rays whole body|1.1|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Male|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-6|n/a,n/a|1|66|gamma-rays whole body|1.1|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Female|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-7|n/a,n/a|1|65|gamma-rays whole body|2.2|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|23 (0 in ERA)|Mouse|Mouse, LAF1|Male|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-8|n/a,n/a|1|74|gamma-rays whole body|2.2|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Female|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-9|n/a,n/a|1|69|gamma-rays whole body|4.4|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Male|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-10|n/a,n/a|1|78|gamma-rays whole body|4.4|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Female|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-11|n/a,n/a|1|85|gamma-rays whole body|8.8|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|21 (0 in ERA)|Mouse|Mouse, LAF1|Male|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-12|n/a,n/a|1|86|gamma-rays whole body|8.8|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|24 (0 in ERA)|Mouse|Mouse, LAF1|Female|Young Adult|Survival carcinogenesis|No information on individuals available for this study
1003-8-13|n/a,n/a|1|31|none (controls)|0|Roentgen per day|not applicable or not supplied|n/a|110 (0 in ERA)|Mouse|Mouse, C3Hf|Female|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-14|n/a,n/a|1|31|none (controls)|0|Roentgen per day|not applicable or not supplied|n/a|116 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-15|n/a,n/a|1|31|gamma-rays whole body|0.11|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|111 (0 in ERA)|Mouse|Mouse, C3Hf|Female|Juvenile|Survival carcinogenesis|No information on individuals available for this study
1003-8-16|n/a,n/a|1|31|gamma-rays whole body|0.11|Roentgen per day|External exposure|Duration of life exposure 8h/d from a Ra source|120 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Juvenile|Survival carcinogenesis|No information on individuals available for this study
