Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
19-12-1|n/a,n/a|1|73|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|30 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Sacrifice of rats (for radiometry) 2, 4, 8, 12 and 16 days after plutonium injection, Pu content in organs and tissues|No information on individuals available for this study
19-12-2|n/a,n/a|1|45|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|30 (0 in ERA)|Rat|Rat Wistar|Female|Juvenile|Sacrifice of rats (for radiometry) 2, 4, 8, 12 and 16 days after plutonium injection, Pu content in organs and tissues|No information on individuals available for this study
19-12-3|n/a,n/a|1|24|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|24 (0 in ERA)|Rat|Rat Wistar|Female|Infant|Sacrifice of rats (for radiometry) 2, 4, 8, 12 and 16 days after plutonium injection, Pu content in organs and tissues|No information on individuals available for this study
19-12-4|n/a,n/a|1|73|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|26 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-5|n/a,n/a|1|45|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|42 (0 in ERA)|Rat|Rat Wistar|Female|Juvenile|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-6|n/a,n/a|1|24|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|25 (0 in ERA)|Rat|Rat Wistar|Female|Infant|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-7|n/a,n/a|1|73|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|20 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-8|n/a,n/a|1|45|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|20 (0 in ERA)|Rat|Rat Wistar|Female|Juvenile|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-9|n/a,n/a|1|24|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|35 (0 in ERA)|Rat|Rat Wistar|Female|Infant|Lifetime observation of the rats, determination of weight prior the experiment and at the time of each sacrifice, Pu content in organs and tissues.|No information on individuals available for this study
19-12-10|n/a,n/a|1|73|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|65 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
19-12-11|n/a,n/a|1|45|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|66 (0 in ERA)|Rat|Rat Wistar|Female|Juvenile|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
19-12-12|n/a,n/a|1|24|Pu-239 citrate|111|kilobecquerels per kilogram animal|Injection, intraperitoneal|as citrate pH 6.5|90 (0 in ERA)|Rat|Rat Wistar|Female|Infant|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
19-12-13|n/a,n/a|1|73|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|52 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
19-12-14|n/a,n/a|1|45|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|52 (0 in ERA)|Rat|Rat Wistar|Female|Juvenile|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
19-12-15|n/a,n/a|1|24|solvent control|0|kilobecquerels per kilogram animal|Injection, intraperitoneal|citrate pH 6.5|75 (0 in ERA)|Rat|Rat Wistar|Female|Infant|Lifetime observation and sacrifice of rats 2, 4, 8, 12, 16, 32, 48, 64, 95, 128, 192, 256 and 320 days after Pu injection or the start of the experiment deterministic effects in blood-forming and immune system|No information on individuals available for this study
