Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1005-22-1|n/a,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|61 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-2|n/a,n/a|1|84|Yb stable|0|unit code not relevant|Inhalation|stable Yb oxide|63 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-3|n/a,n/a|1|84|Yb-169|1800|unit code not relevant|Inhalation|Yb-169 oxide|121 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-4|n/a,n/a|1|84|Pu-239 dioxide|74|becquerels initial or established lung burden|Inhalation|Repeated exposure 84,140,204,321,384,448d, lung alpha dose 2.2±1.26Gy|126 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-5|n/a,n/a|1|84|Pu-239 dioxide|379|becquerels initial or established lung burden|Inhalation|Repeated exposure 84,140,204,321,384,448d, lung alpha dose 11±43Gy|111 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-6|n/a,n/a|1|84|Pu-239 dioxide|1800|becquerels initial or established lung burden|Inhalation|Repeated exposure 84,140,204,321,384,448d, lung alpha dose 39±15Gy|35 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-7|n/a,n/a|1|84|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|30 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-8|n/a,n/a|1|84|Yb stable|1800|unit code not relevant|Inhalation|stable Yb oxide|32 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-9|n/a,n/a|1|84|Pu-239 dioxide|74|becquerels initial or established lung burden|Inhalation|Single exposure 84d, lung alpha dose 0.4±2.2Gy|55 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-10|n/a,n/a|1|84|Pu-239 dioxide|370|becquerels initial or established lung burden|Inhalation|Single exposure 84d, lung alpha dose 4.5±2.5Gy|54 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-11|n/a,n/a|1|84|Pu-239 dioxide|1800|becquerels initial or established lung burden|Inhalation|Single exposure 84d, lung alpha dose 15.0±9.6Gy|54 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-12|n/a,n/a|1|320|Yb stable|0|unit code not relevant|Inhalation|stable Yb oxide|28 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-13|n/a,n/a|1|320|Yb-169|1800|becquerels initial or established lung burden|Inhalation|Yb-169 oxide|32 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-14|n/a,n/a|1|320|Pu-239 dioxide|370|becquerels initial or established lung burden|Inhalation|Single exposure 320d, lung alpha dose 2.3±1.2Gy|64 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
1005-22-15|n/a,n/a|1|320|Pu-239 dioxide|1800|becquerels initial or established lung burden|Inhalation|Single exposure 320d, lung alpha dose 8.8±4.8Gy|61 (0 in ERA)|Rodent Other|Hamsters, Syrian golden|Male|Young Adult|Lifespan study with histopathology|No information on individuals available for this study
