Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
8-2-1|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 4 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-2|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 4 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-3|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 7 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-4|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 7 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-5|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 10 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|need def 11|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-6|n/a,n/a|1|5000|X-rays whole body|0|grays|External exposure|exposed age 10 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|need def 11|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-7|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 4 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-8|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 4 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-9|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 7 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-10|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 7 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|Juvenile|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-11|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 10 weeks|5 (0 in ERA)|Mouse|Mouse F1 min, C57BlL/J-minx CBA/H wild type|Male|need def 11|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
8-2-12|n/a,n/a|1|1|X-rays whole body|2|grays|External exposure|exposed age 10 weeks|5 (0 in ERA)|Mouse|Mouse, C57BlL/Jx CBA/H wild type|Male|need def 11|Sacrifice 100 d after exposure, tumour counts|No information on individuals available for this study
