Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-248|1|3472|Inflammation, acute hemorrhagic,Disease or syndrome of respiratory system,Hemosiderosis, (siderosis),Hemosiderosis, (siderosis),Edema,Edema,Fibrosis,Edema,Hemosiderosis, (siderosis),Inflammation, acute ulcerative,Hemorrhage,Gliosis, focal,Degeneration, focal,Hyperplasia,Glomerulosclerosis,Hyperplasia, nodular,Tonic-clonic seizure syndrome,Spondylosis,|Lung,Sternal lymph node,Tracheobronchial lymph node,Sternal lymph node,Tracheobronchial lymph node,Pulmonary alveoli,Lung,Lung,Mucous membrane of nose,Mucous membrane of nose,Cerebral cortex,Cerebral cortex,Bone marrow,Glomerulus,Liver,Brain,Seizure (Epileptic episode),Intervertebral disc of lumbar veterbra,|SPONDYLOSIS/BONE, VERTEBRAE, LUMBAR (INCD12),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-255|1|6145|Neoplastic disease, benign,Atrophy,Atrophy,Adenoma, benign,Microlithiasis,Deposition, calcium,Atrophy,Hyperplasia,Osteopenia,Inflammation, necrotizing,Hypoplasia,Inflammation, chronic,Fibrosis,Deposition, calcium,Lipogranuloma,Degeneration, fatty,Infiltration, fatty,Endocardiosis,Dilatation,Ankylosing spondylitis,Intervertebral disk syndrome,Spondylosis,Degeneration,Osteoarthritis,Disease or syndrome of skeletal system,Pigmentation, lipochrome,Pigmentation, lipochrome,Hydrocephalus, internal,Neoplastic disease, benign,Leiomyoma, benign,Atrophy,Neoplastic disease, benign,Adenoma, benign,Degeneration,Hyperplasia, nodular,Neoplastic disease, benign,Acinar cell adenoma, benign,Neoplastic disease, benign,Teratoma, benign,Hyperplasia,Fibrosis, focal,Hyperplasia,Hyperplasia, nodular,Hyperadrenocorticism (Cushings's Disease),Neoplastic disease, benign,Sebaceous adenoma, benign,Kidney disease,Degeneration,Degenerative arthropathy,Hyperplasia, cystic,Hyperplasia, nodular,Disease of liver,Cyst, epithelial inclusion multiple,Neoplastic disease, benign,Squamous cell papilloma, benign,Mixed tumor (Pleomorphic adenoma), benign,Neoplastic disease, benign,Neoplastic disease, malignant,Solid carcinoma, malignant,Neoplastic disease, benign,Adenoma, benign,Adenoma, complex, benign,Neoplastic disease, benign,Hyperplasia, nodular,Neoplastic disease, benign,Intraductal papilloma, benign,Mixed tumor (Pleomorphic adenoma), benign,Neoplastic disease, benign,Papillary adenoma, benign,Neoplastic disease, benign,Valvular heart disease or syndrome,Adenoma, complex, benign,Neoplastic disease, benign,Carcinoma, complex, malignant,Neoplastic disease, malignant,Cyst, follicular,Neoplastic disease, benign,Mixed tumor (Pleomorphic adenoma), benign,Neoplastic disease, malignant,Squamous cell carcinoma, malignant (epidermoid carcinoma),Disease or syndrome of skeletal system,Spondylosis,Neoplastic disease, benign,Adenoma, complex, benign,|Tracheobronchial lymph node,Pilo-sebaceous apparatus,Pituitary anterior lobe (Pars Glandularis),Pulmonary alveoli,Pilo-sebaceous apparatus,Gastric mucous membrane,Parathyroid gland,Bony tissue (bone),Oral mucous membrane,Bone marrow,Interstitial tissue of kidney,Interstitial tissue of kidney,Renal tubule,Liver,Hepatic lymph node,Myocardium,Atrioventricular valve,Heart,Intervetrebral disc,Intervetrebral disc,Coxafemoral joint,Spinal cord,Brain,Cerebral ventricle,Gastric cardia,Thyroid gland,Thyroid gland, right lobe,Cervical spinal cord,Pancreas (Exocrine Pancreas),Pancreatic acinus,Ovary,Endometrium,Alveolar wall,Alveolar epithelium,Adrenal cortex,Skin,Kidney,Coxafemoral joint,Apocrine gland,Liver,Female breast, right,Skin of eyelid,Mammary gland #5, right,Mammary gland #3, right,Female breast, right,Female breast, left,Female breast, left,Female breast, left,Mammary gland #1, left,Mammary gland #5, left,Cardiac valve,Cardiac murmur,Mammary gland #3, right,Mammary gland #5, right,Skin,Female breast, left,Mammary gland #3, right,Intervetrebral disc,Mammary gland #4, right,|ADENOMA, COMPLEX/MAMMARY GLAND, R4/NEOPLASIA/ (INCD34),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-261|1|4142|Collapse,Cardiopulmonary disease or syndrome,Thrombus, acute,Congestion, passive,Degeneration,Disease of liver,Hyperplasia, focal,Fibrosis, focal,Hyperplasia, nodular, focal,Endocardiosis,Hypertrophy,Neoplastic disease, benign,Leydig cell tumor, uncertain whether benign or malignant,Spondylosis,Cyst,Inflammation, chronic,Degeneration,Lymphomatoid papulosis,Lymphocytic infiltrate,Hyperplasia, nodular,Inflammation, granulomatous,Hyperplasia, cystic,Stenosis,Cyst, follicular, multiple,Disease or syndrome of skeletal system,Spondylosis,Spondylosis,Disease or syndrome of skeletal system,|Trachea,Death, anesthetic,Peripheral pulmonary arteries, all (or many),Liver,Liver,Intrahepatic bile duct,Liver,Liver,Atrioventricular valve,Myocardium of right ventricle,Interstitial tissue of testis,Lumbar vertebra,Adrenal medulla,Prostate,Seminiferous tubule,Spleen,Thyroid gland,Adrenal cortex,Lung,Gallbladder,Aortic valve,Skin,Lumbosacral joint,Intervertebral disc of cervical vertebra,|SPONDYLOSIS/BONE, VERTEBRAE, C 2-3/SKELETAL DISEASE/ (INCD02),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-263|1|5472|Degeneration,Degeneration, fatty,Lipogranuloma,Hyperplasia,Hyperplasia, nodular,Microlithiasis,Inflammation, chronic,Hyperplasia,Atrophy,Intervertebral disk syndrome,Degeneration,Hyperplasia, lymphoid,Hyperplasia,Bony callus,Inflammation, chronic,Glomerulosclerosis,Lymphomatoid papulosis,Neoplastic disease, malignant,Neurofibrosarcoma, malignant,Neoplastic disease, malignant,Tubular adenocarcinoma, malignant,Tubular adenocarcinoma, w/evidence of metastasis,Neoplastic disease, malignant w/evidence of metastasis,Neoplastic disease, benign,Capillary hemangioma, benign,Neoplastic disease, benign,Adenoma, complex, benign,Neoplastic disease, benign,Adenoma, benign,Hyperplasia, lobular,Disease or syndrome of ear,Inflammation, chronic,Adenoma, complex, benign,Neoplastic disease, benign,Disease or syndrome of skeletal system,Spondylosis,Disease or syndrome of skeletal system,Spondylosis,Neoplastic disease, benign,Adenoma, complex, benign,|Liver,Hepatic lymph node,Liver,Intrahepatic bile duct,Adrenal cortex,Pulmonary alveoli,Lung Lobe, right cardiac,Thyroid parafollicular cell,Thyroid follicle,Intervertebral disc of lumbar veterbra,Retropharyngeal lymph node,Bone marrow,Rib,Interstitial tissue of kidney,Glomerulus,Lymphatic follicle of spleen (Spleenic white pulp),Subcutaneous tissue of axilla, left,Apocrine gland,Mammary gland #3, right,Mammary gland #2, left,Female breast, left,Mammary gland #4, right,Mammary gland #5, left,Ear, external,Mammary gland #4, left,Intervertebral disc of lumbar veterbra,Intervertebral disc of thoracic vertebra,Female breast, right,|ADENOMA, COMPLEX/MAMMARY GLAND, R3-4/NEOPLASIA/ (INCD23),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-266|1|4226|Deposition, amyloid,Kidney disease,Deposition, calcium,Deposition, calcium,Hemorrhage,Deposition, calcium,Deposition, amyloid,Deposition, amyloid,Amyloidosis,Thrombus,Cardiopulmonary disease or syndrome,Infarct,Infarct,Disease or syndrome of respiratory system,Inflammation, granulomatous,Inflammation, granulomatous,Inflammation, granulomatous,Nematode infection,Inflammation,Necrosis, focal,Hyperplasia, nodular,Hypertrophy,Inflammation, chronic, focal/circumscribed/local,Degeneration,Hemorrhage,Hyperplasia, cystic,Inflammation,Neoplastic disease, benign,Adrenal cortical adenoma, benign,Inflammation, chronic cystic,Degeneration,Cyst,Degeneration, hyaline,Spondylosis,|Glomerulus,Medulla of kidney,Bronchial cartilage,Gastric mucous membrane,Peripheral pulmonary arteries, all (or many),Thyroid gland,Liver,Pulmonary artery,Lung Lobe, right apical,Lung Lobe, right cardiac,Lung,Sternal lymph node,Tracheobronchial lymph node,Lung,Liver,Liver,Myocardium of ventricle,Myocardium of atrium,Myocardium,Interstitial tissue of pancreas,Gallbladder,Interstitial tissue of kidney,Adrenal cortex,Prostate,Seminiferous tubule,Salivary gland,Splenic arterioles,Intervertebral disc of lumbar veterbra,|SPONDYLOSIS/BONE, VERTEBRA, LUMBAR (INCD15),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-271|1|5152|Hyperplasia, nodular,Hyperadrenocorticism (Cushings's Disease),Atrophy,Microlithiasis,Degeneration, fatty,Atrophy,Atrophy,Atrophy,Atrophy,Hyperplasia,Neoplastic disease, malignant,Follicular adenocarcinoma, malignant,Lipogranuloma,Hyperplasia, cystic,Inflammation, chronic,Inflammation, proliferative, chronic,Inflammation, acute,Granulosa cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Neoplastic disease, benign,Tubular adenoma, benign,Inflammation, granulomatous,Degeneration, fatty,Hemangioma, benign,Neoplastic disease, benign,Endocardiosis,Dislocation, complete,Cataract,Papilloma, benign,Neoplastic disease, benign,Neoplastic disease, benign,Fibropapilloma, benign,Hyperkeratosis,|Adrenal cortex,Pilo-sebaceous apparatus,Pulmonary alveoli,Liver,Popliteal lymph node,Sternal lymph node,Tracheobronchial lymph node,Spleen,Bone marrow,Thyroid gland,Liver,Mucosa of gallbladder,Interstitial tissue of kidney,Urinary bladder,Renal pelvis,Ovaries, both,Pancreas (Exocrine Pancreas),Popliteal lymph node,Hepatic lymph node,Subcutaneous tissue,Atrioventricular valve,Crystalline lens,Crystalline lens,Skin of leg,Tongue,Skin,|HYPERKERATOSIS/SKIN (INCD17),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-274|1|4841|Neuromuscular disease or syndrome,Lipogranuloma,Hyperplasia,Hyperplasia, cystic,Atrophy,Cyst, epithelial inclusion,Degeneration, fatty,Adenoma, benign,Neoplastic disease, benign,Neoplastic disease, benign,Adenoma, complex, benign,|Hindlimbs, (Lower extremity) both,Paralysis,Liver,Intrahepatic bile duct,Mucosa of gallbladder,Lymphatic follicle of spleen (Spleenic white pulp),Skin,Hepatic lymph node,Mammary gland #4, left,Mammary gland #5, left,|ADENOMA, COMPLEX/MAMMARY GLAND, L5/NEOPLASIA/ (INCD08),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-277|1|5599|Degeneration,Lipogranuloma,Hyperplasia, nodular,Hyperplasia,Degeneration, hyaline,Inflammation, chronic,Osteoarthritis,Hyperplasia,Cyst, multiple,Hyperplasia,Glomerulosclerosis,Neoplastic disease, benign,Hemangioma, benign,Hyperplasia, lymphoid,Neoplastic disease, benign,Granulosa cell tumor, uncertain whether benign or malignant,Adrenal cortical carcinoma, malignant,Neoplastic disease, malignant,Papillary adenoma, benign,Neoplastic disease, benign,Hypertrophy,Neoplastic disease, benign,Basal cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Epithelial thymoma, benign,Transitional cell carcinoma, malignant,Neoplastic disease, malignant,Disease or syndrome of skeletal system,|Liver,Liver,Liver,Intrahepatic bile duct,Peripheral pulmonary arteries, all (or many),Interstitial tissue of kidney,Coxafemoral joint,Thyroid parafollicular cell,Parathyroid gland,Pituitary anterior lobe (Pars Glandularis),Glomerulus,Popliteal lymph node,Hepatic lymph node,Ovaries, both,Adrenal cortex,Gallbladder,Myocardium of right ventricle,Skin of hip,Thymus,Urinary bladder,Skeletal bone,|BONE, SKELETAL/SKELETAL DISEASE/ (INCD04),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-284|1|5518|Hyperplasia, nodular,Lipogranuloma,Neoplastic disease, benign,Bile duct adenoma, benign,Cyst,Inflammation, chronic,Hyperplasia,Atrophy,Fibrosis,Neoplastic disease, benign,Urothelial papilloma, uncertain whether benign or malignant,Sebaceous adenoma, benign, well differentiated,Neoplastic disease, benign,Hyperplasia, cystic,Neoplastic disease, benign,Seminoma, benign,Neoplastic disease, malignant,Esthesioneuroblastoma,Neoplastic disease, benign,Papillary adenoma, benign,Hyperplasia, cystic,Cyst, epithelial,Neoplastic disease, benign,Adenoma, benign,Lymphomatoid papulosis,Hyperplasia, lymphoid,Hyperplasia, lymphoid,Atrophy,Hemosiderosis, (siderosis),Squamous cell carcinoma, malignant (epidermoid carcinoma),Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Neoplastic disease, malignant,Degeneration,Disease of liver,Spondylosis,Disease or syndrome of skeletal system,Cyst, epithelial inclusion,Cyst, epithelial inclusion,|Liver,Liver,Intrahepatic bile duct,Intrahepatic bile duct,Interstitial tissue of kidney,Parathyroid gland,Kidney, right,Interstitial tissue of kidney,Urinary bladder,PERIANAL GLAND,Prostate,Testis,Olfactory bulb,Pylorus,Mucosa of gallbladder,Thyroid gland,Pituitary anterior lobe (Pars Glandularis),Spleen,Tracheobronchial lymph node,Retropharyngeal lymph node,Hepatic lymph node,Iliac lymph node,Sublingual gland, left,Lung Lobe, right cardiac,Liver,Intervetrebral disc,Skin,Skin,|CYST, EPIDERMAL INCLUSION/SKIN (INCD17),|
1005-2-1|n/a,n/a|1|400|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|17 (17 in ERA)|Dog|Dog, Beagle|Both|need def 11|Dogs were given semi-annual medical examinations including radiographic surveys and complete blood work-ups throughout life. Dogs were euthanized when moribund or to prevent unnecessary pain. The necropsy protocol included histopathological observation of all body tissues, with special emphasis on the respiratory tract and tissues or organs that had been clinically dysfunctional|1005-2-1-308|1|6376|Arteriosclerosis,Kidney disease,Glomerulosclerosis,Thrombus,Lipogranuloma,Hyperplasia, nodular,Bile duct cystadenoma, benign,Neoplastic disease, benign,Osteopenia,Atrophy,Fibrosis,Neoplastic disease, benign,Acinar cell adenoma, benign,Seminoma, benign,Neoplastic disease, benign,Atrophy,Hyperplasia, cystic,Atrophy,Degeneration, hyaline,Atrophy,Acariasis,Degeneration, hyaline,Hyperplasia, nodular,Fibrosis,Valvular regurgitation,Neoplastic disease, benign,Leiomyoma, benign,Tubular androblastoma (Sertoli Cell Tumor), benign,Neoplastic disease, benign,Valvular heart disease or syndrome,Endocardiosis,Spondylosis,Disease or syndrome of skeletal system,|Kidney,Glomerulus,Pulmonary artery,Liver,Liver,Intrahepatic bile duct,Bony tissue (bone),Bone marrow,Pancreas (Exocrine Pancreas),Pancreatic acinus,Testis, right,Thyroid gland,Prostate,Lymphatic follicle of spleen (Spleenic white pulp),Splenic arterioles,Tracheobronchial lymph node,Frontal sinus,Peripheral pulmonary arteries, all (or many),Adrenal cortex,Adrenal gland, right,Mitral valve,Gastric fundus,Testis, left,Mitral valve,Intervetrebral disc,|SPONDYLOSIS/BONE, VERTEBRAE, C 5- T 1, T 11 - L 5, L 7 - S 1/SKELETAL DISEASE/ (INCD01),|
