Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
19-20-1|n/a,n/a|1|n/a|ZnDTPA|570|millimoles per kg|Injection, intravenous|single|5 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|Pathology 1,2,3,4,5,6,7-24 h after injection|No information on individuals available for this study
19-20-2|n/a,n/a|1|n/a|ZnDTPA|860|millimoles per kg|Injection, intravenous|single|5 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|Pathology 1,2,3,4,5,6,7-24 h after injection|No information on individuals available for this study
19-20-3|n/a,n/a|1|n/a|ZnDTPA|235|millimoles per kg|Injection, intravenous|290-380 single|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology 2 h after injection|No information on individuals available for this study
19-20-4|n/a,n/a|1|n/a|ZnDTPA|0.24|millimoles per kg|Injection, intravenous|daily for 15 days|45 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|Pathology 2 h after injection|No information on individuals available for this study
19-20-5|n/a,n/a|1|n/a|ZnDTPA|25|millimoles per kg|Injection, intravenous|daily for 2 m|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology 5, 10,15 d after injection|No information on individuals available for this study
19-20-5|n/a,n/a|2|n/a|(Ca) DTPA|140|millimoles per kg|Injection, intravenous|then daily for 8 d|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology 5, 10,15 d after injection|No information on individuals available for this study
19-20-6|n/a,n/a|1|n/a|ZnDTPA|25|millimoles per kg|Injection, intravenous|daily for 2 m|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology 5, 10,15 d after injection|No information on individuals available for this study
19-20-6|n/a,n/a|2|n/a|ZnDTPA|140|millimoles per kg|Injection, intravenous|then daily for 8 d|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology 5, 10,15 d after injection|No information on individuals available for this study
19-20-7|n/a,n/a|1|n/a|saline control|0|unit code not relevant|Injection, intravenous|daily for 2 m + 8 d|5 (0 in ERA)|Dog|Dog, breed unspecified|Both|Unknown|Pathology during a w before and after, and 1.5 2 m after injection|No information on individuals available for this study
19-20-8|n/a,n/a|1|n/a|ZnDTPA|30|millimoles per kg|Inhalation|2 m|72 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|Pathology during a w before and after, and 1.5 2 m after injection|No information on individuals available for this study
19-20-9|n/a,n/a|1|n/a|saline control|0|unit code not relevant|Inhalation|2 m|65 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|Pathology during a w before and after, and 1.5 2 m after injection|No information on individuals available for this study
19-20-10|n/a,n/a|1|n/a|none (controls)|0|unit code not relevant|Inhalation|n/a|52 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|life span post morten pathology|No information on individuals available for this study
19-20-11|n/a,n/a|1|n/a|ZnDTPA|25|millimoles per kg|Injection, intraperitoneal|3m|90 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|life span post morten pathology|No information on individuals available for this study
19-20-12|n/a,n/a|1|n/a|saline control|0|unit code not relevant|Injection, intraperitoneal|n/a|93 (0 in ERA)|Rat|Rat Wistar|Male|Unknown|life span post morten pathology|No information on individuals available for this study
19-20-13|n/a,n/a|1|n/a|ZnDTPA|25|millimoles per kg|Injection, intraperitoneal|3  two week counrses|12 (0 in ERA)|Rat|Rat, White|Male|Unknown|3 rats sacrificed for pathology fter the end of the 1st, 2nd, 3rd courses, and 2 w  after the 3rd course|No information on individuals available for this study
19-20-14|n/a,n/a|1|n/a|(Ca) DTPA|25|millimoles per kg|Injection, intraperitoneal|3 times for 3 w|12 (0 in ERA)|Rat|Rat, White|Male|Unknown|3 rats sacrificed for pathology fter the end of the 1st, 2nd, 3rd courses, and 2 w  after the 3rd course|No information on individuals available for this study
19-20-15|n/a,n/a|1|n/a|ZnDTPA|25|millimoles per kg|Injection, intraperitoneal|one 3 week course|15 (0 in ERA)|Rat|Rat, White|Male|Unknown|3 rats sacrificed for pathology fter the end of the 1st, 2nd, 3rd courses, and 2 w  after the 3rd course|No information on individuals available for this study
19-20-16|n/a,n/a|1|n/a|(Ca) DTPA|25|millimoles per kg|Injection, intraperitoneal|one 3 week course|15 (0 in ERA)|Rat|Rat, White|Male|Unknown|5 rats sacrificed 2 d after 1st, 2nd and 3rd course|No information on individuals available for this study
19-20-17|n/a,n/a|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|15 (0 in ERA)|Rat|Rat, White|Male|Unknown|5 rats sacrificed 2 d after 1st, 2nd and 3rd course|No information on individuals available for this study
19-20-18|n/a,n/a|1|n/a|ZnDTPA|25|unit code not relevant|Injection, intraperitoneal|Daily from the 1st until the 10th or 11th day from conception and  until the deliveryfrom the 1st up to the 10th or 11th day from the beginning of pregnancy till the delivery|22 (0 in ERA)|Mouse|Mouse, CBA|Female|Unknown|9delivered fetal death, body weight at birth|No information on individuals available for this study
19-20-19|n/a,n/a|1|n/a|Pentacinum|25|unit code not relevant|Injection, intraperitoneal|Daily from the 1st until the 10th or 11th day from conception and  until the deliveryfrom the 1st up to the 10th or 11th day from the beginning of pregnancy till the delivery|22 (0 in ERA)|Mouse|Mouse, CBA|Female|Unknown|6 delivered fetal death, body weight at birth|No information on individuals available for this study
19-20-20|n/a,n/a|1|n/a|saline control||unit code not relevant|Injection, intraperitoneal|Daily from the 1st until the 10th or 11th day from conception and  until the deliveryfrom the 1st up to the 10th or 11th day from the beginning of pregnancy till the delivery|22 (0 in ERA)|Mouse|Mouse, CBA|Female|Unknown|8 delivered. fetal death, body weight at birth|No information on individuals available for this study
19-20-21|n/a,n/a|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|6 (0 in ERA)|Mouse|Mouse, CBA|Female|Unknown|6 delivered, fetal death, body weight at birth|No information on individuals available for this study
19-20-22|n/a,n/a|1|n/a|ZnDTPA||unit code not relevant|not applicable or not supplied|10000 5000 1000 500 1 added to culture|(0 in ERA)|Miscellaneous|Multiple mammal species|n/a|Unknown|Bacteria TA-1535 and TA-1538|No information on individuals available for this study
19-20-23|n/a,n/a|1|n/a|(Ca) DTPA||unit code not relevant|not applicable or not supplied|10000 5000 1000 500 1 added to culture|(0 in ERA)|Miscellaneous|Multiple mammal species|n/a|Unknown|Bacteria TA-1535 and TA-1538|No information on individuals available for this study
19-20-24|n/a,n/a|1|n/a|none (controls)||unit code not relevant|not applicable or not supplied|n/a|(0 in ERA)|Miscellaneous|Multiple mammal species|n/a|Unknown|Bacteria TA-1535 and TA-1538|No information on individuals available for this study
