Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-1|1|2|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-2|1|3|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-3|1|3|Neoplasia malignant|Other local manifestations and miscellaneus|metastatic|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-4|1|3|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-5|1|5|Neoplasia malignant|Other local manifestations and miscellaneus|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-6|1|7|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-7|1|7|Inflammation and/or fibrotic diseases|Musculo-skeletal system,MA: 0000011 - connective tissue|,MPATH: 212 - inflammation|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-8|1|9|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-9|1|9|Neoplasia malignant|Adrenal gland  among endocrine systems,MA: 0000116 - adrenal gland|,MPATH: 549 - carcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-10|1|11|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-11|1|12|Neoplasia malignant|Nervous system and special sense organs,MA: 0000016 - nervous system|,MPATH: 551 - sarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-12|1|16|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-13|1|20|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-14|1|22|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-15|1|26|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-16|1|27|Neoplasia malignant|Other local manifestations and miscellaneus|benign|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-17|1|32|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-18|1|33|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-19|1|38|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-20|1|39|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-21|1|44|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-22|1|44|Neoplasia malignant|Lower respiratory system,MA: 0000415 - lung|,MPATH: 446 - squamous cell carcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-23|1|46|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-24|1|54|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-25|1|54|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-26|1|61|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-27|1|64|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-28|1|64|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-29|1|66|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-30|1|72|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-31|1|75|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-32|1|79|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-33|1|81|Neoplasia malignant|Bloodvessels among cardiovascular system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-34|1|84|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-35|1|84|Neoplasia malignant|Thyroid and parathyroid glands among endocrine systems,MA: 0000129 - thyroid gland|,MPATH: 278 - follicular adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-36|1|109|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-37|1|109|Neoplasia malignant|Adrenal gland  among endocrine systems,MA: 0000116 - adrenal gland|metastatic,MPATH: 549 - carcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-38|1|116|Neoplasia malignant|Reproductive system,MA: 0000326 - reproductive system|metastatic,MPATH: 242 - hemangiosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-39|1|116|Neoplasia malignant|Pancreas among hepato-pancreatic system diseases,MA: 0000120 - pancreas|,MPATH: 268 - adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-40|1|132|Neoplasia malignant|Bloodvessels among cardiovascular system|metastatic|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-41|1|134|Neoplasia malignant|Other local manifestations and miscellaneus,MA: 0000003 - organ system|benign,MPATH: 408 - soft tissue fibrosarcoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-42|1|136|Neoplasia malignant|Pancreas among hepato-pancreatic system diseases,MA: 0000120 - pancreas|,MPATH: 268 - adenocarcinoma|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-43|1|407|Neoplasia malignant|Other local manifestations and miscellaneus|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-44|1|467|Other deterministic changes|Lower respiratory system|n/a|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-45|1|525|Neoplasia malignant|Lymphatic vessels among cardiovascular system|benign|
2-12-1|NETR-Gy 0.012,8/79|1|92|neutrons fission|0.012|grays|External exposure|Triton|150 (150 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|lifespan study|2-12-1-46|1|532|Other deterministic changes|Lower respiratory system|n/a|
