Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-24-1|n/a,n/a|1|-4|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|263 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-2|n/a,n/a|1|-4|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|225 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-3|n/a,n/a|1|-4|I-131 iodide|0.74|megabecquerels per g animal|Injection, intraperitoneal|.7-.78 MBq day 18 p.c.|172 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-4|n/a,n/a|1|-4|I-131 iodide|0.74|megabecquerels per g animal|Injection, intraperitoneal|.7-.78 MBq day 18 p.c.|160 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-5|n/a,n/a|1|-4|I-131 iodide|1.41|megabecquerels per g animal|Injection, intraperitoneal|day 18 p.c.|89 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-6|n/a,n/a|1|-4|I-131 iodide|1.41|megabecquerels per g animal|Injection, intraperitoneal|day 18 p.c.|58 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-7|n/a,n/a|1|-4|I-131 iodide|1.78|megabecquerels per g animal|Injection, intraperitoneal|1.75.-1.81 MBq day 18 p.c.|16 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-8|n/a,n/a|1|-4|I-131 iodide|1.78|megabecquerels per g animal|Injection, intraperitoneal|1.75.-1.81 MBq day 18 p.c.|20 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-9|n/a,n/a|1|-4|I-131 iodide|2.11|megabecquerels per g animal|Injection, intraperitoneal|2.52-2.70 µCi day 18 p.c.|102 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Foetal|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-10|n/a,n/a|1|-4|I-131 iodide|2.11|megabecquerels per g animal|Injection, intraperitoneal|2.52-2.70 µCi day 18 p.c.|83 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Unknown|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-11|n/a,n/a|1|-4|X-rays whole body|1.8|grays|External exposure|n/a|48 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Unknown|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-12|n/a,n/a|1|-4|X-rays whole body|1.8|grays|External exposure|n/a|47 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Unknown|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-13|n/a,n/a|1|-4|I-131 iodide|0.61|megabecquerels per g animal|Injection, intraperitoneal|06.55-0.66 MBq day 18 p.c.|79 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Unknown|sacrificed at an age of 2 years|No information on individuals available for this study
13-24-13|n/a,n/a|2|-4|X-rays whole body|1.8|grays|External exposure|n/a|79 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Unknown|sacrificed at an age of 2 years|No information on individuals available for this study
