Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-1|1|198|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-2|1|200|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-3|1|200|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-4|1|212|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-5|1|226|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-6|1|242|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-7|1|270|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-8|1|283|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-9|1|309|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-10|1|332|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-11|1|368|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-12|1|374|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-13|1|377|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-14|1|377|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-15|1|373|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
5-1-1|1 +,RG KO 11/68|1|n/a|none (controls)|0|unit code not relevant|not applicable or not supplied|n/a|187 (187 in ERA)|Mouse|Mouse, NMRI|Female|Unknown|only osteosarcoma studied|5-1-1-16|1|374|Other deterministic changes|Bone among musculo-skeletal system diseases|n/a|
