Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
11-4-1|Rn-Ac0-WL 0,n/a|Sequence:1, Age:50,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|130 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-2|Rn-Ac0-WL 200,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:200,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|80 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-3|Rn-Ac0-WL 800,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:800,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-4|Rn-Ac0-WL 1600,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:1600,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-5|Rn-Ac1.5-WL 0,n/a|Sequence:1, Age:70,Type:acetaldehyde,Quantity:1500,Unit:parts per million,Application:Inhalation, Remarks:start 1 w after terminat.Rn exposure 8h/d 5d/w for 16 w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-6|Rn-Ac1.5-WL 200,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:200,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-6|Rn-Ac1.5-WL 200,n/a|Sequence:2, Age:70,Type:acetaldehyde,Quantity:1500,Unit:parts per million,Application:Inhalation, Remarks:start 1 w after terminat.Rn exposure 8h/d 5d/w for 16 w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-7|Rn-Ac1.5-WL 800,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:800,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-7|Rn-Ac1.5-WL 800,n/a|Sequence:2, Age:70,Type:acetaldehyde,Quantity:1500,Unit:parts per million,Application:Inhalation, Remarks:start 1 w after terminat.Rn exposure 8h/d 5d/w for 8 w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-8|Rn-Ac3-WL 0,n/a|Sequence:1, Age:70,Type:acetaldehyde,Quantity:3000,Unit:parts per million,Application:not applicable or not supplied, Remarks:n/a|60 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-9|Rn-Ac3-WL 200,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:200,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-9|Rn-Ac3-WL 200,n/a|Sequence:2, Age:70,Type:acetaldehyde,Quantity:3000,Unit:parts per million,Application:Inhalation, Remarks:start 1 w after terminat.Rn exposure 8h/d 5d/w for 8 w|40 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-10|Rn-Ac3-WL 800,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:800,Unit:working level months,Application:Inhalation, Remarks:inhal.at 1000WL 8h/d 2-3d/w|60 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-10|Rn-Ac3-WL 800,n/a|Sequence:2, Age:70,Type:acetaldehyde,Quantity:3000,Unit:parts per million,Application:Inhalation, Remarks:start 1 w after terminat.Rn exposure 8h/d 5d/w for 8 w|60 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-11|n/a,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:1000,Unit:working level months,Application:Inhalation, Remarks:inhaled at CEA 1000 WL|75 (0 in ERA)|Rat|Rat Sprague Dawley|Male|Young Adult|Intercomparison CEA, Lifespan study macro/microscopic pathology|No information on individuals available for this study
11-4-12|n/a,n/a|Sequence:1, Age:50,Type:Rn-222 gas,Quantity:1000,Unit:working level months,Application:Inhalation, Remarks:inhaled at CEA 1000 WL|75 (0 in ERA)|Rat|Rat Sprague Dawley|Female|Young Adult|Intercomparison CEA, Lifespan study macro/microscopic pathology|No information on individuals available for this study
		
