Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
17-7-1|n/a,n/a|Sequence:1, Age:900,Type:none (controls),Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:carrier autologous serum for 21 days starting one day after exposure|3 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-2|n/a,n/a|Sequence:1, Age:900,Type:colony stimulat. factor,Quantity:10,Unit:milligrams per g animal,Application:Injection, subcutaneously, Remarks:rhGM-CSF 10g/kg 2times /d for 21 days starting 1 day after exposure|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-3|n/a,n/a|Sequence:1, Age:900,Type:colony stimulat. factor,Quantity:30,Unit:milligrams per g animal,Application:Injection, subcutaneously, Remarks:rhGM-CSF 30g/kg 2times /d for 21 days starting 1 day after exposure|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-4|n/a,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:2.4,Unit:grays,Application:External exposure, Remarks:age 12-48 months|4 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-4|n/a,n/a|Sequence:2, Age:900,Type:none (controls),Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:carrier autologous serum for 21 days starting one day after exposure|4 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-5|n/a,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:2.4,Unit:grays,Application:External exposure, Remarks:age 12-48 months|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-5|n/a,n/a|Sequence:2, Age:900,Type:colony stimulat. factor,Quantity:10,Unit:milligrams per g animal,Application:Injection, subcutaneously, Remarks:rhGM-CSF 10g/kg 2times /d for 21 days starting 1 day after exposure|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-6|n/a,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:2.4,Unit:grays,Application:External exposure, Remarks:age 12-48 months|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
17-7-6|n/a,n/a|Sequence:2, Age:900,Type:colony stimulat. factor,Quantity:30,Unit:milligrams per g animal,Application:Injection, subcutaneously, Remarks:rhGM-CSF 30g/kg 2times /d for 21 days starting 1 day after exposure|2 (0 in ERA)|Dog|Dog, Beagle|Both|Adult|Sacrifice after 360 d, different hematological parameters including determinations of GM-CFC in the bone marrow and the blood, colony stimulating activity (CSA), chGM-CSF and anti rhGM-CSF antibodies in the seriuml sequential studies over 1 year after exposure|No information on individuals available for this study
		
