Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-2871|1|3112|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-2920|1|3252|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3080|1|2955|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3098|1|2943|Inflammation, chronic,|Thyroid gland, right lobe,|CH/THYROIDITIS/MULT/NODUL           +,|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3233|1|2681|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3502|1|2293|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3623|1|2072|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3701|1|2653|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3798|1|2287|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3862|1|3156|Inflammation,|Skeletal bone,|NORMAL.;  ,|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3866|1|2007|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3876|1|1979|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-3903|1|2821|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-4011|1|2397|n/a|n/a|n/a|
1003-52-1|n/a,150|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| MPD CONTROL|25 (25 in ERA)|Dog|Dog, Beagle|Both|Unknown|incomplete study!|1003-52-1-4019|1|2290|n/a|n/a|n/a|
