Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-1|1|74|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-2|1|74|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-3|1|76|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology 
|3-2-1-4|1|109|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-5|1|156|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-6|1|178|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-7|1|202|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-8|1|204|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-9|1|206|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-10|1|235|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-11|1|242|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-12|1|297|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-13|1|340|Degenerative changes|Kidney among urinary system diseases,MA: 0000368 - kidney|,MPATH: 1 - cell and tissue damage|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-14|1|343|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-15|1|362|Neoplasia benign|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 218 - neoplasm|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-16|1|365|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-17|1|376|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-18|1|378|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-19|1|384|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-20|1|386|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-21|1|394|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-22|1|398|Other deterministic changes|Whole body|n/a|
3-2-1|Xs-mGy 0,n/a|1| 35|X-rays whole body|0|grays|External exposure| Control|48 (758 in ERA)|Mouse|Mouse, BC3F1 (C57Bl/CnexC3H/Cne)F|Male|Juvenile|Lifespan study with macroscopic/microscopic pathology|3-2-1-23|1|419|Degenerative changes|Kidney among urinary system diseases,MA: 0000368 - kidney|,MPATH: 1 - cell and tissue damage|
