Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
5-10-1|n/a,n/a|Sequence:1, Age:100,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|40 (0 in ERA)|Mouse|Mouse, BALB/c|Female|Young Adult|life span study|No information on individuals available for this study
5-10-2|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|84 (0 in ERA)|Mouse|Mouse, BALB/c|Female|Young Adult|life span study|No information on individuals available for this study
5-10-3|n/a,n/a|Sequence:1, Age:100,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:single injection|40 (0 in ERA)|Mouse|Mouse, CBA|Female|Young Adult|life span study|No information on individuals available for this study
5-10-4|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|63 (0 in ERA)|Mouse|Mouse, CBA|Female|Young Adult|life span study|No information on individuals available for this study
5-10-5|n/a,n/a|Sequence:1, Age:100,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:single injection|50 (0 in ERA)|Mouse|Mouse, F1 CBA x BALB/c|Female|Young Adult|life span study|No information on individuals available for this study
5-10-6|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|80 (0 in ERA)|Mouse|Mouse, F1 CBA x BALB/c|Female|Young Adult|life span study|No information on individuals available for this study
5-10-7|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|100 (0 in ERA)|Mouse|Mouse, F1 CBA x BALB/c|Female|Young Adult|life span study, backcrossed BALB (BALBxCBA)|No information on individuals available for this study
5-10-8|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|170 (0 in ERA)|Mouse|Mouse, F1 CBA x BALB/c|Female|Young Adult|life span study, backcrossed BALB (BALBxCBA)|No information on individuals available for this study
5-10-9|n/a,n/a|Sequence:1, Age:100,Type:Th-227 citrate,Quantity:185,Unit:becquerels per g animal,Application:Injection, intraperitoneal, Remarks:single injection|325 (0 in ERA)|Mouse|Mouse, F1 CBA x BALB/c|Female|Young Adult|life span study, backcrossed BALB (BALBxCBA)|No information on individuals available for this study
		
