Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
13-17-1|Xm-Gy 0,n/a|Sequence:1, Age:n/a,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|of which 50 serial sacrifice of acute effects|No information on individuals available for this study
13-17-2|Xf-Gy 0,n/a|Sequence:1, Age:n/a,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|213 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Young Adult|of which 205 serial sacrifice of acute effects|No information on individuals available for this study
13-17-3|Xac-m25-Gy 3,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:whole body acute 0.47 Gy/m|101 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Infant|of which 50 serial sacrifice of acute effects|No information on individuals available for this study
13-17-4|Xac-m100-Gy 3,n/a|Sequence:1, Age:100,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:whole body acute 0.47 Gy/m|152 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|of which 100 serial sacrifice of acute effects|No information on individuals available for this study
13-17-5|Xcr-m25-Gy/d 0.05,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:0.05,Unit:grays per day,Application:External exposure, Remarks:whole body chronic|30 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Infant|n/a|No information on individuals available for this study
13-17-6|Xcr-100-Gy/d 0.05,n/a|Sequence:1, Age:100,Type:X-rays whole body,Quantity:0.05,Unit:grays per day,Application:External exposure, Remarks:whole body chronic|51 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|n/a|No information on individuals available for this study
13-17-7|Xfr-f25-Gy 1,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:1,Unit:grays,Application:External exposure, Remarks:whole body 4 fractions ?d interval|108 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Infant|of which 18 serial sacrifice of acute effects|No information on individuals available for this study
13-17-8|Xfr-f25-Gy 2,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:2,Unit:grays,Application:External exposure, Remarks:whole body 4 fractions ?d interval|125 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Infant|of which 19 serial sacrifice of acute effects|No information on individuals available for this study
13-17-9|Xfr-f25-Gy 4,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:4,Unit:grays,Application:External exposure, Remarks:whole body 4 fractions ?d interval|68 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Infant|of which 17 serial sacrifice of acute effects|No information on individuals available for this study
13-17-10|Xfr-f25-Gy 5.5,n/a|Sequence:1, Age:25,Type:X-rays whole body,Quantity:5.5,Unit:grays,Application:External exposure, Remarks:whole body 4 fractions ?d interval|255 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Infant|of which 116 serial sacrifice of acute effects|No information on individuals available for this study
13-17-11|Csfr-m25-kBq 22.2,n/a|Sequence:1, Age:25,Type:Cs-137 chloride,Quantity:2220,Unit:kilobecquerels per g animal,Application:Injection, intraperitoneal, Remarks:3 ip inject. a 740 kBq ?d interval|97 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Infant|of which 50 serial sacrifice of acute effects|No information on individuals available for this study
13-17-12|Csf-m100-kBq 22.2,n/a|Sequence:1, Age:100,Type:Cs-137 chloride,Quantity:2220,Unit:kilobecquerels per g animal,Application:Injection, intraperitoneal, Remarks:3 ip inject. a 740 kBq ?d interval|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|of which 50 serial sacrifice of acute effects|No information on individuals available for this study
13-17-13|Sr-f25-kBq 11.1,n/a|Sequence:1, Age:25,Type:Sr-90 nitrate,Quantity:11.1,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|100 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Infant|of which 50 serial sacrifice of acute effects|No information on individuals available for this study
		
