Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series 
|9-3-1-1|1|72|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-2|1|150|Degenerative changes|Kidney among urinary system diseases,MA: 0000368 - kidney|,MPATH: 1 - cell and tissue damage|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-3|1|523|Other deterministic changes|Lower respiratory system|n/a|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-4|1|561|Other deterministic changes|Lower respiratory system|n/a|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-5|1|585|Other deterministic changes|Lower respiratory system|n/a|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-6|1|696|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-7|1|715|Other deterministic changes|Lower respiratory system|n/a|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-8|1|729|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-9|1|740|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-10|1|754|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-1|AmF1-Bq 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| ip inject|11 (11 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-1-11|1|788|Other deterministic changes|Other local manifestations and miscellaneus|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-1|2|134|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-2|2|136|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-3|2|202|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-4|2|418|Neoplasia malignant|Bone among musculo-skeletal system diseases|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-5|2|436|Other deterministic changes|Other local manifestations and miscellaneus|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-6|2|436|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-7|2|439|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-8|2|458|Other deterministic changes|Whole body|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-9|2|461|Neoplasia malignant|Bone among musculo-skeletal system diseases|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-10|2|475|Neoplasia systemic|Haematolymphatic system,MA: 0002434 - hematopoietic system|,MPATH: 513 - Lymphoid neoplasms|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-11|2|479|Neoplasia benign|Bone among musculo-skeletal system diseases|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-12|2|480|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-13|2|483|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-14|2|485|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-15|2|485|Other deterministic changes|Lower respiratory system|n/a|
9-3-2|AmF1-Bq 100,n/a|1| 84|Am-241 citrate|100|becquerels per g animal|Injection, intraperitoneal| ip inject|66 (66 in ERA)|Mouse|Mouse, C57BL/6Bd|Female|Young Adult|Lifespan study 1st series|9-3-2-16|2|485|Other deterministic changes|Lower respiratory system|n/a|
