Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2001-1-1|n/a,n/a|Sequence:1, Age:28,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:single exposure|171 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-2|n/a,n/a|Sequence:1, Age:28,Type:gamma-rays whole body,Quantity:1,Unit:grays,Application:External exposure, Remarks:single exposure|84 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-3|n/a,n/a|Sequence:1, Age:28,Type:gamma-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:single exposure|97 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-4|n/a,n/a|Sequence:1, Age:28,Type:gamma-rays whole body,Quantity:5,Unit:grays,Application:External exposure, Remarks:single exposure|120 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-5|n/a,n/a|Sequence:1, Age:28,Type:gamma-rays whole body,Quantity:7,Unit:grays,Application:External exposure, Remarks:single exposure|189 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-6|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:0.125,Unit:grays,Application:External exposure, Remarks:single exposure|41 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-7|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:0.25,Unit:grays,Application:External exposure, Remarks:single exposure|80 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-8|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:0.5,Unit:grays,Application:External exposure, Remarks:single exposure|52 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-9|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:1,Unit:grays,Application:External exposure, Remarks:single exposure|157 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-10|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:2,Unit:grays,Application:External exposure, Remarks:single exposure|127 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-11|n/a,n/a|Sequence:1, Age:28,Type:neutrons>10 MeV,Quantity:3,Unit:grays,Application:External exposure, Remarks:single exposure|162 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-12|n/a,n/a|Sequence:1, Age:28,Type:neutrons 1-10 MeV,Quantity:0.5,Unit:grays,Application:External exposure, Remarks:single exposure|89 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-13|n/a,n/a|Sequence:1, Age:28,Type:neutrons 1-10 MeV,Quantity:1,Unit:grays,Application:External exposure, Remarks:single exposure|133 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-14|n/a,n/a|Sequence:1, Age:28,Type:neutrons 1-10 MeV,Quantity:2,Unit:grays,Application:External exposure, Remarks:single exposure|139 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
2001-1-15|n/a,n/a|Sequence:1, Age:28,Type:neutrons 1-10 MeV,Quantity:3,Unit:grays,Application:External exposure, Remarks:single exposure|148 (0 in ERA)|Mouse|Mouse, C57BL/6Bd|Male|Juvenile|Lifespan study|No information on individuals available for this study
		
