Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-27-1|n/a,n/a|Sequence:1, Age:94,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|48 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-2|n/a,n/a|Sequence:1, Age:94,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|65 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-3|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.32,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >0.32-1.0Gy|1 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-4|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.32,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >0.32-1.0Gy|9 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-5|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.66,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >1.0-3.2Gy|43 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-6|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.66,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >1.0-3.2Gy|41 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-7|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:1.6,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >3.2-7.9Gy|39 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-8|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:1.6,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >3.2-7.9Gy|35 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-9|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:5.5,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >7.9Gy|8 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-10|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:5.5,Unit:grays,Application:Inhalation, Remarks:1.08 µm AMAD >7.9Gy|9 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-11|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.32,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >0.32Gy|14 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-12|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.32,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >0.32Gy|1 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-13|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.66,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >0.32-1.0Gy|18 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-14|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:0.66,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >0.32-1.0Gy|12 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-15|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:1.6,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >1.0-3.2Gy|35 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-16|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:1.6,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >1.0-3.2Gy|43 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-17|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:5.5,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >3.2-7.9Gy|18 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Male|Young Adult|Lifespan and histopathology|No information on individuals available for this study
1005-27-18|n/a,n/a|Sequence:1, Age:94,Type:Pu-239 dioxide,Quantity:5.5,Unit:grays,Application:Inhalation, Remarks:2.41 µm AMAD >3.2-7.9Gy|59 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Female|Young Adult|Lifespan and histopathology|No information on individuals available for this study
