Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2001-15-1|n/a,n/a|Sequence:1, Age:105,Type:X-rays whole body,Quantity:0,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|115 (0 in ERA)|Rat|Rat, Hooded|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-2|n/a,n/a|Sequence:1, Age:105,Type:X-rays whole body,Quantity:0.5,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-3|n/a,n/a|Sequence:1, Age:105,Type:X-rays whole body,Quantity:1,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-4|n/a,n/a|Sequence:1, Age:105,Type:X-rays whole body,Quantity:2,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-5|n/a,n/a|Sequence:1, Age:105,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-6|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:5,Unit:grays,Application:External exposure, Remarks:Repeated, fractionated whole-Body(0.1 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-7|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:10,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|50 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-8|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:0,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|100 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-9|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:1,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|60 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-10|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|60 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-11|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:5,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|60 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
2001-15-12|n/a,n/a|Sequence:1, Age:105,Type:X-rays local,Quantity:10,Unit:grays,Application:External exposure, Remarks:Single local (Thorax) (0.6 Gy/min)|60 (0 in ERA)|Rat|Rat Wistar|Female|Young Adult|Lifespan study|No information on individuals available for this study
		
