Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1003-14-1|n/a,n/a|Sequence:1, Age:40,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|7 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Juvenile|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-2|n/a,n/a|Sequence:1, Age:40,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|7 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Juvenile|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-3|n/a,n/a|Sequence:1, Age:300,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|49 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-4|n/a,n/a|Sequence:1, Age:300,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|54 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-5|n/a,n/a|Sequence:1, Age:500,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|34 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Old Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-6|n/a,n/a|Sequence:1, Age:500,Type:none (controls),Quantity:0,Unit:roentgens,Application:not applicable or not supplied, Remarks:n/a|61 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Old Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-7|n/a,n/a|Sequence:1, Age:40,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|12 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Juvenile|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-8|n/a,n/a|Sequence:1, Age:40,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|14 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Juvenile|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-9|n/a,n/a|Sequence:1, Age:300,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|70 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-10|n/a,n/a|Sequence:1, Age:300,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|84 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-11|n/a,n/a|Sequence:1, Age:500,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|53 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Old Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-12|n/a,n/a|Sequence:1, Age:500,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|64 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Old Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-13|n/a,n/a|Sequence:1, Age:300,Type:X-rays whole body,Quantity:450,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|30 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Male|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
1003-14-14|n/a,n/a|Sequence:1, Age:300,Type:X-rays whole body,Quantity:450,Unit:roentgens,Application:External exposure, Remarks:single exposure 22 R/min|23 (0 in ERA)|Mouse|Mouse, A/He (ANL02)|Female|Adult|Acute effects, life expectancy, pathology at death|No information on individuals available for this study
