Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-35-1|n/a,n/a|Sequence:1, Age:42,Type:shamexposed,Quantity:0,Unit:milligram per cubic m,Application:Inhalation, Remarks:n/a|270 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Life span lung histopatholy|No information on individuals available for this study
1005-35-2|n/a,n/a|Sequence:1, Age:42,Type:shamexposed,Quantity:0,Unit:milligram per cubic m,Application:Inhalation, Remarks:n/a|30 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-3|n/a,n/a|Sequence:1, Age:42,Type:tobacco smoke filtered,Quantity:250,Unit:milligram per cubic m,Application:Inhalation, Remarks:(total particulate matter) 6h/d 5d/w for 6 w then 1 w filtered air, then smoke to 30 m|270 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-4|n/a,n/a|Sequence:1, Age:42,Type:tobacco smoke filtered,Quantity:250,Unit:milligram per cubic m,Application:Inhalation, Remarks:(total particulate matter) 6h/d 5d/w for 6 w then 1 w filtered air, then smoke to 30 m|30 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-5|n/a,n/a|Sequence:1, Age:42,Type:shamexposed,Quantity:0,Unit:milligram per cubic m,Application:Inhalation, Remarks:n/a|342 (0 in ERA)|Mouse|Mouse, B6C3F1|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-6|n/a,n/a|Sequence:1, Age:42,Type:shamexposed,Quantity:0,Unit:milligram per cubic m,Application:Inhalation, Remarks:n/a|30 (0 in ERA)|Mouse|Mouse, B6C3F1|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-7|n/a,n/a|Sequence:1, Age:42,Type:tobacco smoke,Quantity:250,Unit:milligram per cubic m,Application:Inhalation, Remarks:(total particulate matter) 6h/d 5d/w for 6 w then 1 w filtered air, then smoke to 30 m|342 (0 in ERA)|Mouse|Mouse, B6C3F1|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-8|n/a,n/a|Sequence:1, Age:42,Type:tobacco smoke,Quantity:250,Unit:milligram per cubic m,Application:Inhalation, Remarks:(total particulate matter) 6h/d 5d/w for 6 w then 1 w filtered air, then smoke to 30 m|30 (0 in ERA)|Mouse|Mouse, B6C3F1|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-9|n/a,n/a|Sequence:1, Age:84,Type:X-rays local,Quantity:1800,Unit:roentgens,Application:External exposure, Remarks:thorax fractionated into 10 doses administered over 2 w|222 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-10|n/a,n/a|Sequence:1, Age:84,Type:X-rays local,Quantity:1800,Unit:roentgens,Application:External exposure, Remarks:thorax fractionated into 10 doses administered over 2 w|30 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
1005-35-11|n/a,n/a|Sequence:1, Age:42,Type:tobacco smoke,Quantity:250,Unit:roentgens,Application:Inhalation, Remarks:(total particulate matter) 6h/d 5d/w for 6 w, then X rays, from 13 w to smoke to 30 m|222 (0 in ERA)|Rat|Rat CDF (F344) /CrlBR|Unknown|Young Adult|Lifespan lung histopathologt, Pu clearance and dosimetry|No information on individuals available for this study
