Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2001-5-1|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|165 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Control diet 95 kcal, lifespan study|No information on individuals available for this study
2001-5-2|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|163 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Control diet 95 kcal, lifespan study|No information on individuals available for this study
2001-5-3|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|135 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 95 kcal (6-10 w) then60, 65, 70 or 95 kcal,  lifespan study|No information on individuals available for this study
2001-5-4|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|131 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 95 kcal (6-10 w) then60, 65, 70 or 95 kcal,  lifespan study|No information on individuals available for this study
2001-5-5|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|70 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 65 kcal (6-10 w) then60, 65, 70 or 95 kcal,  lifespan study|No information on individuals available for this study
2001-5-6|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|76 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 65 kcal (6-10 w) then60, 65, 70 or 95 kcal,  lifespan study|No information on individuals available for this study
2001-5-7|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|109 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Control diet 95 kcal, lifespan study|No information on individuals available for this study
2001-5-8|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|111 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Control diet 95 kcal, lifespan study|No information on individuals available for this study
2001-5-9|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|96 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 95 kcal (6-10 w) then 75 kcal,  lifespan study|No information on individuals available for this study
2001-5-10|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|102 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 95 kcal (6-10 w) then 75 kcal,  lifespan study|No information on individuals available for this study
2001-5-11|n/a,n/a|Sequence:1, Age:70,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|147 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 65 kcal (6-10 w) then 95 kcal,  lifespan study|No information on individuals available for this study
2001-5-12|n/a,n/a|Sequence:1, Age:70,Type:X-rays whole body,Quantity:3,Unit:grays,Application:External exposure, Remarks:Single exposure|150 (0 in ERA)|Mouse|Mouse, C3Hf|Male|Young Adult|Restriction diet, 65 kcal (6-10 w) then 95 kcal,  lifespan study|No information on individuals available for this study
		
