Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study 
|2-8-1-1|1|557|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-2|1|566|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-3|1|599|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-4|1|691|Other deterministic changes|Other local manifestations and miscellaneus|n/a|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-5|1|753|Other deterministic changes|Lower respiratory system|n/a|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-6|1|782|Other deterministic changes|Lower respiratory system|n/a|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-7|1|835|Inflammation and/or fibrotic diseases|Other local manifestations and miscellaneus,MA: 0000003 - organ system|,MPATH: 214 - chronic inflammation|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-8|1|855|Neoplasia malignant|Lower respiratory system|n/a|
2-8-1|CmNOi-kBq 2.33,INII3AB/13 5/73|1| 92|Cm-244 nitrate|2.33|kilobecquerels|Inhalation| 1.5 Gy inhaled|12 (12 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Young Adult|Lifespan study|2-8-1-9|1|862|Neoplasia benign|Lower respiratory system|n/a|
