Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
10-3-1|B-CD1-Gy 0,n/a|Sequence:1, Age:77,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|57 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-2|B-CD1-Gy 12.5,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:12.5,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-3|B-CD1-Gy 25,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:25,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|63 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-4|B-CD1-Gy 50,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:50,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|62 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-5|B-CD1-Gy 100,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:100,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|66 (0 in ERA)|Mouse|Mouse, CD1|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-6|B-CBA-Gy 0,n/a|Sequence:1, Age:77,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:local expos. 2x4 cm source|61 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-7|B-CBA-Gy 12.5,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:12.5,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|58 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-8|B-CBA-Gy 25,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:25,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|64 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-9|B-CBA-Gy 50,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:50,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|56 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
10-3-10|B-CBA-Gy 100,n/a|Sequence:1, Age:77,Type:Tm-170 ß-rays,Quantity:100,Unit:grays,Application:External exposure local, Remarks:local expos. 2x4 cm source|64 (0 in ERA)|Mouse|Mouse, CBA|Male|Young Adult|observed tumous sacrif.|No information on individuals available for this study
