Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
13-6-1|n/a,n/a|Sequence:1, Age:75,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:n/a|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-2|n/a,n/a|Sequence:1, Age:75,Type:X-rays whole body,Quantity:12,Unit:roentgens,Application:External exposure, Remarks:n/a|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-3|n/a,n/a|Sequence:1, Age:75,Type:X-rays whole body,Quantity:25,Unit:roentgens,Application:External exposure, Remarks:n/a|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-4|n/a,n/a|Sequence:1, Age:75,Type:X-rays whole body,Quantity:50,Unit:roentgens,Application:External exposure, Remarks:n/a|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-5|n/a,n/a|Sequence:1, Age:75,Type:X-rays whole body,Quantity:100,Unit:roentgens,Application:External exposure, Remarks:n/a|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-6|n/a,n/a|Sequence:1, Age:75,Type:Sr-90 nitrate,Quantity:3.7,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-7|n/a,n/a|Sequence:1, Age:75,Type:Sr-90 nitrate,Quantity:11.1,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-8|n/a,n/a|Sequence:1, Age:75,Type:Sr-90 nitrate,Quantity:18.5,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-9|n/a,n/a|Sequence:1, Age:75,Type:Sr-90 nitrate,Quantity:25.9,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
13-6-10|n/a,n/a|Sequence:1, Age:75,Type:Sr-90 nitrate,Quantity:51.8,Unit:kilobecquerels per g animal,Application:Injection, intravenous, Remarks:single injection|5 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Male|Young Adult|sacrificed 10 d after exposure|No information on individuals available for this study
