Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-1|1|221|Other deterministic changes|Whole body|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-2|1|244|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-3|1|337|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-4|1|342|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-5|1|358|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-6|1|372|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-7|1|374|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-8|1|424|Other deterministic changes|Whole body|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-9|1|451|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-10|1|484|Other deterministic changes|Whole body|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-11|1|495|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-12|1|564|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-13|1|576|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-14|1|591|Other deterministic changes|Whole body|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-15|1|604|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-16|1|638|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-17|1|641|Neoplasia malignant|Lower respiratory system|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-18|1|650|Neoplasia malignant|Liver among hepato-pancreatic system diseases|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology|3-6-1-19|1|657|Neoplasia malignant|Other local manifestations and miscellaneus|n/a|
3-6-1|Xm-3M-Gy 0,n/a|1| 92|none (controls)|0|grays|External exposure| X-ray control|60 (60 in ERA)|Mouse|Mouse, CBA/H/Cne|Male|Young Adult|Lifespan study with macroscopic/microscopic pathology 
|3-6-1-20|1|667|Neoplasia unclassified|Adrenal gland  among endocrine systems,MA: 0000116 - adrenal gland|,MPATH: 218 - neoplasm|
