Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2-21-1|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:120,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm thigh|15 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-2|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:160,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm thigh|26 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-3|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:250,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm thigh|36 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-4|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:340,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm thigh|24 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-5|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:,Unit:grays,Application:External exposure, Remarks:16, 32, 48, 64, 80, 96 Gy Ir 192 collimated 2cm different back fields|8 (0 in ERA)|Livestock|Pig large white|Both|Unknown|5 doses to 5 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-6|n/a,n/a|Sequence:1, Age:n/a,Type:gamma-rays local,Quantity:40,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm back|8 (0 in ERA)|Rodent Other|Rabbit, New Zealand white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-7|n/a,n/a|Sequence:1, Age:n/a,Type:gamma-rays local,Quantity:80,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm back|8 (0 in ERA)|Rodent Other|Rabbit, New Zealand white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-8|n/a,n/a|Sequence:1, Age:500,Type:gamma-rays local,Quantity:120,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm back|8 (0 in ERA)|Rodent Other|Rabbit, New Zealand white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-9|n/a,n/a|Sequence:1, Age:n/a,Type:gamma-rays local,Quantity:160,Unit:grays,Application:External exposure, Remarks:Ir-192 collimated 2 cm back|8 (0 in ERA)|Rodent Other|Rabbit, New Zealand white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-10|n/a,n/a|Sequence:1, Age:125,Type:ß-rays,Quantity:,Unit:grays,Application:External exposure, Remarks:4, 8, 16, 32, 64 Gy 4 cm Sr-90 source (1.7gBq)|6 (0 in ERA)|Livestock|Pig large white|Both|Unknown|3 doses to 3 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-11|n/a,n/a|Sequence:1, Age:125,Type:ß-rays,Quantity:,Unit:grays,Application:External exposure, Remarks:32, 64, 96 Gy 4 cm Sr-90 source (1.7gBq)|5 (0 in ERA)|Livestock|Pig large white|Both|Unknown|3 doses to 3 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-12|n/a,n/a|Sequence:1, Age:125,Type:ß-rays,Quantity:,Unit:grays,Application:External exposure, Remarks:32, 64 Gy 4 cm Sr-90 source (1.7gBq)|6 (0 in ERA)|Livestock|Pig large white|Both|Unknown|2 doses to 2 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-13|n/a,n/a|Sequence:1, Age:125,Type:ß-rays,Quantity:,Unit:grays,Application:External exposure, Remarks:48, 64, 80 Gy 4 cm Sr-90 source (1.7gBq)|6 (0 in ERA)|Livestock|Pig large white|Both|Unknown|3 doses to 3 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-14|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:3.2,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|5 (0 in ERA)|Livestock|Pig large white|Both|Unknown|2 doses to 2 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-14|n/a,n/a|Sequence:2, Age:125,Type:ß-rays,Quantity:32,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|5 (0 in ERA)|Livestock|Pig large white|Both|Unknown|2 doses to 2 fields per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-15|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:6.4,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|8 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-15|n/a,n/a|Sequence:2, Age:125,Type:ß-rays,Quantity:65,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|8 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-16|n/a,n/a|Sequence:1, Age:125,Type:gamma-rays local,Quantity:8,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|6 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
2-21-16|n/a,n/a|Sequence:2, Age:125,Type:ß-rays,Quantity:80,Unit:grays,Application:External exposure, Remarks:Mixed exposure 11% Ir-192 89% Sr  beta source|6 (0 in ERA)|Livestock|Pig large white|Both|Unknown|1 field per animal clinical, biochemical, biophysical evaluation|No information on individuals available for this study
		
