Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
7-9-1|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:1260,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-2|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:1530,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-3|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:1800,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-4|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:2070,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-5|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:2340,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-6|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:2610,Unit:rads,Application:External exposure, Remarks:single exposure to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-7|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:2070,Unit:rads,Application:External exposure, Remarks:in 2 fractions 24h interval to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-8|n/a,n/a|Sequence:1, Age:365,Type:X-rays local,Quantity:2700,Unit:rads,Application:External exposure, Remarks:in 2 fractions 24h interval to 4x3 cm field right flanc| (0 in ERA)|Rodent Other|Guinea Pigs, unspecified|Female|Unknown|2-5 animals/group daily observation for 40 d than at intervals until sacrifice after 1 y|No information on individuals available for this study
7-9-9|n/a,n/a|Sequence:1, Age:91,Type:none (controls),Quantity:0,Unit:grays,Application:External exposure, Remarks:n/a|58 (0 in ERA)|Mouse|Mouse, CBA/H|Female|Young Adult|Lifespan study regular observation of skin until death|No information on individuals available for this study
7-9-10|n/a,n/a|Sequence:1, Age:91,Type:ß-rays,Quantity:7.5,Unit:grays,Application:External exposure, Remarks:0.765 beta ray two separate zones|60 (0 in ERA)|Mouse|Mouse, CBA/H|Female|Young Adult|Lifespan study regular observation of skin until death|No information on individuals available for this study
