Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
19-10-1|n/a,n/a|Sequence:1, Age:73,Type:Pu-239 polymeric,Quantity:4.2,Unit:kilobecquerels per kilogram animal,Application:Inhalation, Remarks:Single inhalation of 0.3-8.2 kBq/kg polymeric Pu-239 nitrate, pH 1.|184 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-2|n/a,n/a|Sequence:1, Age:73,Type:Pu-239 polymeric,Quantity:4.2,Unit:kilobecquerels per kilogram animal,Application:Inhalation, Remarks:Single inhalation of 0.3-8.2 kBq/kg polymeric Pu-239 nitrate, pH 1.|84 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-2|n/a,n/a|Sequence:2, Age:73,Type:Activated carbon,Quantity:1500,Unit:milligrams per kg animal,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline immediately after plutonium inhalation|84 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-3|n/a,n/a|Sequence:1, Age:73,Type:Pu-239 polymeric,Quantity:4.2,Unit:kilobecquerels per kilogram animal,Application:Inhalation, Remarks:Single inhalation of 0.3-8.2 kBq/kg polymeric Pu-239 nitrate, pH 1.|27 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-3|n/a,n/a|Sequence:2, Age:73,Type:interleukine-1,Quantity:1,Unit:milligrams per kg animal,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline immediately after plutonium inhalation|27 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-4|n/a,n/a|Sequence:1, Age:73,Type:Pu-239 polymeric,Quantity:4.2,Unit:kilobecquerels per kilogram animal,Application:Inhalation, Remarks:Single inhalation of 0.3-8.2 kBq/kg polymeric Pu-239 nitrate, pH 1.|52 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-4|n/a,n/a|Sequence:2, Age:73,Type:interferon,Quantity:200,Unit:Units,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline immediately after plutonium inhalation|52 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats sacrificed 1, 4, 8, 16 days after inhalation of plutonium|No information on individuals available for this study
19-10-5|n/a,n/a|Sequence:1, Age:73,Type:Activated carbon,Quantity:1500,Unit:milligrams per kg animal,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline|24 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats Sacrificed rats 1, 4, 8, 16 days after modifying preparation injection|No information on individuals available for this study
19-10-6|n/a,n/a|Sequence:1, Age:73,Type:interleukine-1,Quantity:1,Unit:milligrams per kg animal,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline|24 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats Sacrificed rats 1, 4, 8, 16 days after modifying preparation injection|No information on individuals available for this study
19-10-7|n/a,n/a|Sequence:1, Age:73,Type:interferon,Quantity:200,Unit:Units,Application:Injection, intratracheal, Remarks:Single intratracheal application in 0.2ml saline|50 (0 in ERA)|Rat|Rat Wistar|Female|Adult|Rats Sacrificed rats 1, 4, 8, 16 days after modifying preparation injection|No information on individuals available for this study
		
