Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1004-6-1|n/a,n/a|Sequence:1, Age:n/a,Type:none (controls),Quantity:0,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:n/a|1052 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-2|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.014,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.04 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|523 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-3|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.024,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.067 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|866 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-4|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.047,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.13 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|223 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-5|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.093,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.27 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|120 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-6|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.17,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.53 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|98 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-7|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.25,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 0.81 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|47 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-8|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.44,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 1.6 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|34 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-9|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.71,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 3.35 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|24 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
1004-6-10|n/a,n/a|Sequence:1, Age:n/a,Type:Pu-239 dioxide,Quantity:0.85,Unit:kilobecquerels per animal,Application:Inhalation, Remarks:Lung dose 4.4 Gy, inhalation for 30 m together with Yb-169 trioxide (for whole body counting)|21 (0 in ERA)|Rat|Rat Wistar|Female|Unknown|Survival time, lung tumor incidence|No information on individuals available for this study
