Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
11-3-1|XRh-Gy 0,n/a|Sequence:1, Age:900,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:1st series|21 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-2|XRh-Gy 0,n/a|Sequence:1, Age:900,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:2nd series|3 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-3|XRh-Gy 0,n/a|Sequence:1, Age:900,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:3rd series|3 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-4|XRh-Gy 4/9,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:6.5,Unit:grays,Application:External exposure, Remarks:300 KeV single|20 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-4|XRh-Gy 4/9,n/a|Sequence:2, Age:900,Type:autologous Bone marrow transplant,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:long-term survivors from 13 untreated and 3 from 21 autolog.BMT transpl.|20 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|1st series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-5|XRhB-Gy 8.5,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:8.5,Unit:grays,Application:External exposure, Remarks:300 KeV single, one fract.|7 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-5|XRhB-Gy 8.5,n/a|Sequence:2, Age:900,Type:allogenic Bone marrow transplant,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:BMT|7 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|2nd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-6|XRhG-Gy 4,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:4,Unit:grays,Application:External exposure, Remarks:300 KeV single|2 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-6|XRhG-Gy 4,n/a|Sequence:2, Age:900,Type:colony stimulat. factor,Quantity:,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:granuloc.stimul.factor|2 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
11-3-7|XRh-Gy 5,n/a|Sequence:1, Age:900,Type:X-rays whole body,Quantity:5,Unit:grays,Application:External exposure, Remarks:300 KeV single|12 (0 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Young Adult|3rd series, 2-3 y 2-3kg|No information on individuals available for this study
