Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-1|1|43|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-2|1|68|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-3|1|150|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-4|1|186|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-5|1|203|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-6|1|377|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-7|1|391|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-8|1|430|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-9|1|437|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-10|1|444|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions 
|9-8-1-11|1|491|Degenerative changes|Kidney among urinary system diseases,MA: 0000368 - kidney|,MPATH: 1 - cell and tissue damage|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-12|1|523|Other deterministic changes|Lower respiratory system|n/a|
9-8-1|X-Cl-Gy 0,n/a|1| 84|none (controls)|0|unit code not relevant|not applicable or not supplied| n/a|68 (68 in ERA)|Mouse|Mouse, C57BL/Cnb|Male|Young Adult|Lifespan study, number and size of liver lesions|9-8-1-13|1|533|Other deterministic changes|Lower respiratory system|n/a|
