Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1001-11-1|0.016 uCi/kg Injected, 4.1 to 5.2 months old,0.592 kBq/kg|1| 1700|Pu-239 citrate|0.592|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|4 (4 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-1-1439|1|4539|Fibrosarcoma, malignant,Adenocarcinoma, tubular, complex, malignant,Cholangiocarcinoma (Bile duct carcinoma), malignant,|Soft tissues,Mammary gland,Liver and gallbladder,|CHOLANGIOCARC.,|
1001-11-1|0.016 uCi/kg Injected, 4.1 to 5.2 months old,0.592 kBq/kg|1| 1700|Pu-239 citrate|0.592|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|4 (4 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-1-1596|1|3820|Osteosarcoma, malignant,Fibrosarcoma, malignant,|Skeletal bone,Soft tissues,|OSTEOSARCOMA,FIBROSARCOMA (SKELETON),|
1001-11-1|0.016 uCi/kg Injected, 4.1 to 5.2 months old,0.592 kBq/kg|1| 1700|Pu-239 citrate|0.592|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|4 (4 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-1-1662|1|4236|Fibrosarcoma, malignant,|Oral cavity,|FIBROSARCOMA (ORAL),|
1001-11-1|0.016 uCi/kg Injected, 4.1 to 5.2 months old,0.592 kBq/kg|1| 1700|Pu-239 citrate|0.592|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|4 (4 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-1-1795|1|4509|Cholangiocarcinoma (Bile duct carcinoma), malignant,|Liver and gallbladder,|CHOLANGIOCARCINOMA,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1444|2|2888|Adenocarcinoma, malignant,|Mammary gland,|MAMMARY ADENOCARCINOMA,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1462|2|4503|Osteosarcoma, malignant,|Skeletal bone,|OSTEOSARCOMA,THROMBOEMBOLISM,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1465|2|4328|Thrombus,Amyloidosis, diffuse,|Kidney,Topography, multiple sites,|AMYLOIDOSIS,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1591|2|4168|Adenocarcinoma, malignant,|Mammary gland,|MAMMARY ADENOCARCINOMA,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1673|2|3423|Osteosarcoma, malignant,|Skeletal bone,|OSTEOSARCOMA,|
1001-11-2|0.05 uCi/kg Injected, 4.1 to 5.2 months old,1.85 kBq/kg|1| 1700|Pu-239 citrate|1.85|kilobecquerels per kilogram animal|Injection, intravenous| Single injection|10 (10 in ERA)|Dog|Dog, Beagle|Both|Old Adult|Dogs were allowed to live out their life spans or until sacrifice was indicated for humane reasons, such as to prevent pain. To promote a long and healthy life, most soft tissue tumors were removed surgically under anesthesia, however, bone tumors were never removed. Particular emphasis has been given to bone fractures, the location of osteosarcomas and the evaluation of tumor growth rates based on sequential radiographs of the expanding tumors. At autopsy, the bones were defleshed and postmortem X-rays showing two views of each bone were taken to identify possible tumor sites that were then examined histologically.|1001-11-2-1682|2|4626|Bronchopneumonia,Fibroma, benign,|Lung,Vagina,|BRONCHOPNEUMONIA,|
