Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
19-13-1|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:8.9,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-1|n/a,n/a|Sequence:2, Age:n/a,Type:(Ca) DTPA,Quantity:,Unit:unit code not relevant,Application:Inhalation, Remarks:30 minutes,1 hour, then for 5 days a week for 8 weeks after plutonium injection|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-2|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:8.9,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-2|n/a,n/a|Sequence:2, Age:n/a,Type:ZnDTPA,Quantity:,Unit:unit code not relevant,Application:Inhalation, Remarks:(+Ca DTPA) 30 minutes,1 hour, then for 5 days a week for 8 weeks after plutonium injection|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-3|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:12.1,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0; with 30% tributylphosphate +79% hexochlorobutagiene|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-3|n/a,n/a|Sequence:2, Age:n/a,Type:(Ca) DTPA,Quantity:,Unit:unit code not relevant,Application:Injection, intraperitoneal, Remarks:30 minutes,1 hour, then for 5 days a week for 8 weeks after plutonium injection|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-4|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:12.1,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0; with 30% tributylphosphate +79% hexochlorobutagiene|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-4|n/a,n/a|Sequence:2, Age:n/a,Type:ZnDTPA,Quantity:,Unit:unit code not relevant,Application:Injection, intraperitoneal, Remarks:(+Ca DTPA) 30 minutes,1 hour, then for 5 days a week for 8 weeks after plutonium injection|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-5|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:8.9,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0|120 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application|No information on individuals available for this study
19-13-6|n/a,n/a|Sequence:1, Age:100,Type:Pu-239 nitrate,Quantity:8.9,Unit:kilobecquerels,Application:Inhalation, Remarks:pH 1.0|60 (0 in ERA)|Rat|Rat Wistar|Both|Adult|Radiometry Lungs,femur,liver. Sacrifice of rats 1, 7, 14, 30, 60, 120 and 180 days after Pu-239 application, Rats removed for the determination of the initial content of plutonium in lungs.|No information on individuals available for this study
