Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1-1-1|Pu-Bq 0,n/a|Sequence:n/a, Age:n/a,Type:n/a,Quantity:,Unit:n/a,Application:n/a, Remarks:n/a|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-2|Pu-Bq 28,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:28,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-3|Pu-Bq 73,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:73,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-4|Pu-Bq 110,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:110,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-5|Pu-Bq 144,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:144,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-6|Pu-Bq 169,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:169,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-7|Pu-Bq 221,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:221,Unit:becquerels,Application:Inhalation, Remarks:single nose only inhalation|100 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|Terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-8|Pu-SM-Bq 0,n/a|Sequence:1, Age:63,Type:none (controls),Quantity:0,Unit:becquerels,Application:Inhalation, Remarks:cage control|59 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|36 mice for radiochemistry, terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-9|Pu-Sm-Bq 24,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:24,Unit:becquerels,Application:Inhalation, Remarks:24±3 Bq 1.1 Gy single nose only inhalation|53 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|36 mice for radiochemistry, terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
1-1-10|Pu-Sm-Bq 60,n/a|Sequence:1, Age:63,Type:Pu-239 dioxide,Quantity:60,Unit:becquerels,Application:Inhalation, Remarks:60±4 Bq 2.6 Gy single nose only inhalation|58 (0 in ERA)|Mouse|Mouse, CBA/CA|Female|Young Adult|36 mice for radiochemistry, terminal sacrifice 18 m necropsy +histopathology|No information on individuals available for this study
