Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
2-20-1|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:5,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|8 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|DNA content of intestinal mucosa, survival time|No information on individuals available for this study
2-20-2|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:40,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward| (0 in ERA)|Livestock|Pig large white|Both|Young Adult|DNA content of intestinal mucosa, survival time|No information on individuals available for this study
2-20-3|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:17,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|9 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|clinical symptoms, hematology, excretion and distribution of Na, K and Cl|No information on individuals available for this study
2-20-4|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:18.5,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|23 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|clinical symptoms, hematology, excretion and distribution of Na, K and Cl|No information on individuals available for this study
2-20-5|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:10.5,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|17 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|histology, histoimmunology of the intestinal mucosa, intestinal absorption of xylose and 14C labeled lipids|No information on individuals available for this study
2-20-6|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:15,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|5 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|Pavlov pouch; spontaneous and gastrin- stimulated gastric secretion, histology|No information on individuals available for this study
2-20-7|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:11,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|8 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|spontaneous and gastrin- stimulated gastric secretion|No information on individuals available for this study
2-20-8|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:11,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|9 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|hyperglycemia test (6 pigs), digestibility of feed (10 pigs)|No information on individuals available for this study
2-20-9|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:6,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|6 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|secretion of proteases and lipases|No information on individuals available for this study
2-20-10|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:8,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|2 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|secretion of proteases and lipases|No information on individuals available for this study
2-20-11|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:11,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|10 (0 in ERA)|Livestock|Miniature pigs Corsican x Pitman Moore|Both|Young Adult|balance of dietary minerals (Na, K, Ca, P),
nitrogen and lipids |No information on individuals available for this study
2-20-12|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:10,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|10 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|balance of dietary minerals (Na, K, Ca, P),
nitrogen and lipids|No information on individuals available for this study
2-20-13|n/a,n/a|Sequence:1, Age:540,Type:gamma-rays Co-60,Quantity:10,Unit:grays,Application:External exposure, Remarks:half body from xiphoid downward|13 (0 in ERA)|Livestock|Pig large white|Both|Young Adult|balance of dietary minerals (Na, K, Ca, P),
nitrogen and lipids|No information on individuals available for this study
