Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
12-1-1|n/a,n/a|Sequence:1, Age:-10,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 12 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Organogenese|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-2|n/a,n/a|Sequence:1, Age:-9,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 13 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Organogenese|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-3|n/a,n/a|Sequence:1, Age:-8,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 14 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Foetal|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-4|n/a,n/a|Sequence:1, Age:-7,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 15 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Foetal|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-5|n/a,n/a|Sequence:1, Age:-6,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 16 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Foetal|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-6|n/a,n/a|Sequence:1, Age:-5,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 17 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Foetal|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-7|n/a,n/a|Sequence:1, Age:-4,Type:none (controls),Quantity:0,Unit:unit code not relevant,Application:not applicable or not supplied, Remarks:exposed day 18 p.c|19 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Foetal|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-8|n/a,n/a|Sequence:1, Age:-10,Type:X-rays whole body,Quantity:0.03,Unit:grays,Application:External exposure, Remarks:exposed day 12 p.c|17 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Organogenese|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-9|n/a,n/a|Sequence:1, Age:-9,Type:X-rays whole body,Quantity:0.03,Unit:grays,Application:External exposure, Remarks:exposed day 13 p.c|18 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Organogenese|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
12-1-10|n/a,n/a|Sequence:1, Age:-10,Type:X-rays whole body,Quantity:0.06,Unit:grays,Application:External exposure, Remarks:exposed day 12 p.c|20 (0 in ERA)|Mouse|Mouse, Heiligenberg strain|Both|Organogenese|Sacrifice age 31 d, image analysis of neuronal structures|No information on individuals available for this study
